total_plays,card_set,game_date
"97,714",OG,10/12/2017
"29,442",FP2,14/12/2017
"160,717",GANGS,18/12/2017
"636,428",CORE,20/12/2017
"64,274",KARA,23/12/2017
"169,569",GANGS,26/12/2017
"395,237",EXPERT1,27/12/2017
"690,129",CORE,29/12/2017
"27,920",INVALID,29/12/2017
"40,551",TEMP1,29/12/2017
"25,161",HOF,31/12/2017
"51,670",LOE,31/12/2017
"26,493",HOF,1/01/2018
"84,028",GVG,1/01/2018
"45,880",TEMP1,1/01/2018
"54,268",LOE,1/01/2018
"713,759",CORE,3/01/2018
"40,611",TEMP1,4/01/2018
"83,401",OG,5/01/2018
"406,961",EXPERT1,8/01/2018
"53,371",NAXX,11/01/2018
"40,693",FP2,13/01/2018
"302,084",ICECROWN,13/01/2018
"31,292",INVALID,16/01/2018
"908,336",CORE,21/01/2018
"284,955",ICECROWN,25/01/2018
"96,274",HERO_SKINS,27/01/2018
"114,338",OG,4/02/2018
"319,171",LOOTAPALOOZA,4/02/2018
"953,098",CORE,11/02/2018
"57,894",TEMP1,11/02/2018
"274,029",ICECROWN,12/02/2018
"36,194",FP2,15/02/2018
"756,478",CORE,16/02/2018
"26,967",HOF,16/02/2018
"86,181",GVG,16/02/2018
"47,777",TEMP1,19/02/2018
"214,433",UNGORO,20/02/2018
"43,454",INVALID,26/02/2018
"94,988",NAXX,27/02/2018
"194,625",GANGS,27/02/2018
"114,925",OG,28/02/2018
"28,074",HOF,12/03/2018
"153,603",GANGS,16/03/2018
"88,307",HERO_SKINS,17/03/2018
"30,306",HOF,18/03/2018
"117,282",GVG,18/03/2018
"755,570",CORE,20/03/2018
"49,549",TEMP1,20/03/2018
"408,635",EXPERT1,25/03/2018
"295,277",LOOTAPALOOZA,25/03/2018
"304,106",LOOTAPALOOZA,31/03/2018
"61,392",TEMP1,1/04/2018
"381,744",EXPERT1,11/04/2018
"93,696",OG,11/04/2018
"271,805",LOOTAPALOOZA,11/04/2018
"64,915",NAXX,12/04/2018
"166,521",GANGS,14/04/2018
"602,798",CORE,18/04/2018
"42,084",LOE,20/04/2018
"118,245",GILNEAS,21/04/2018
"245,409",LOOTAPALOOZA,23/04/2018
"40,836",GILNEAS,27/04/2018
"106,524",GANGS,29/04/2018
"119,340",GANGS,30/04/2018
"32,380",INVALID,1/05/2018
"70,304",TEMP1,1/05/2018
"91,892",HERO_SKINS,2/05/2018
9,TB,20/01/2018
"65,386",HOF,1/04/2017
16,TB,1/04/2017
"61,892",HERO_SKINS,3/04/2017
"58,157",HERO_SKINS,4/04/2017
"209,771",GANGS,7/04/2017
"110,084",KARA,16/04/2017
"139,236",OG,29/04/2017
"101,644",KARA,30/04/2017
"103,866",NAXX,1/05/2017
"872,617",CORE,2/05/2017
"103,128",GVG,2/05/2017
"119,411",NAXX,3/05/2017
"72,057",FP2,4/05/2017
"125,855",HERO_SKINS,5/05/2017
"20,194",INVALID,12/05/2017
"923,843",CORE,15/05/2017
"98,427",KARA,15/05/2017
"239,083",GANGS,17/05/2017
"406,974",UNGORO,20/05/2017
"112,006",NAXX,22/05/2017
"593,796",EXPERT1,23/05/2017
"372,780",UNGORO,24/05/2017
"54,402",FP2,26/05/2017
"111,667",KARA,30/05/2017
"784,906",CORE,2/06/2017
"96,675",KARA,3/06/2017
"947,166",CORE,4/06/2017
"82,471",TEMP1,4/06/2017
"230,206",GANGS,6/06/2017
"691,712",CORE,8/06/2017
"89,236",NAXX,11/06/2017
"38,482",FP2,15/06/2017
"183,629",GANGS,16/06/2017
"45,160",FP2,19/06/2017
"72,158",HERO_SKINS,25/06/2017
"94,375",KARA,27/06/2017
"38,616",HOF,1/07/2017
"76,496",HERO_SKINS,2/07/2017
"213,430",GANGS,3/07/2017
"69,340",HERO_SKINS,4/07/2017
"281,889",UNGORO,6/07/2017
"75,811",LOE,7/07/2017
"80,214",LOE,8/07/2017
"225,152",GANGS,12/07/2017
"404,325",EXPERT1,13/07/2017
"79,838",HERO_SKINS,16/07/2017
"55,016",FP2,23/07/2017
"158,606",OG,2/08/2017
"171,185",OG,7/08/2017
"76,215",TEMP1,12/08/2017
"629,616",EXPERT1,13/08/2017
"417,088",ICECROWN,15/08/2017
"1,098,777",CORE,16/08/2017
"35,917",HOF,23/08/2017
"97,282",GVG,23/08/2017
"230,892",ICECROWN,25/08/2017
"58,978",TEMP1,26/08/2017
"75,059",LOE,26/08/2017
"346,470",UNGORO,30/08/2017
"107,156",NAXX,2/09/2017
"109,647",NAXX,3/09/2017
"90,954",KARA,6/09/2017
"84,627",HERO_SKINS,7/09/2017
"42,617",INVALID,9/09/2017
"298,341",GANGS,11/09/2017
"146,476",OG,19/09/2017
"37,132",INVALID,20/09/2017
"320,855",UNGORO,20/09/2017
"42,571",HOF,24/09/2017
"122,848",GVG,24/09/2017
"53,389",FP2,26/09/2017
"49,565",FP2,27/09/2017
"269,527",GANGS,9/10/2017
"396,977",EXPERT1,11/10/2017
"375,563",EXPERT1,12/10/2017
"34,734",HOF,16/10/2017
"98,604",GVG,16/10/2017
"75,661",LOE,23/10/2017
"625,911",CORE,25/10/2017
"21,783",INVALID,26/10/2017
"47,150",TEMP1,26/10/2017
"843,503",CORE,6/11/2017
"37,196",HOF,6/11/2017
"103,072",GVG,6/11/2017
"84,274",NAXX,7/11/2017
"110,930",GVG,12/11/2017
"278,936",UNGORO,13/11/2017
"280,928",UNGORO,18/11/2017
"92,838",HERO_SKINS,22/11/2017
"90,663",KARA,27/11/2017
"83,544",NAXX,5/12/2017
"30,911",FP2,21/12/2017
"25,158",INVALID,26/12/2017
"79,062",HERO_SKINS,29/12/2017
"245,808",LOOTAPALOOZA,30/12/2017
"61,021",KARA,31/12/2017
"79,226",HERO_SKINS,1/01/2018
"68,385",NAXX,2/01/2018
"222,742",UNGORO,7/01/2018
"47,172",TEMP1,16/01/2018
"737,436",CORE,19/01/2018
"227,853",UNGORO,22/01/2018
"476,525",EXPERT1,30/01/2018
"101,386",OG,30/01/2018
"298,302",LOOTAPALOOZA,30/01/2018
"264,709",LOOTAPALOOZA,1/02/2018
"84,460",NAXX,4/02/2018
"213,708",GANGS,4/02/2018
"65,522",LOE,7/02/2018
"89,440",HERO_SKINS,11/02/2018
"866,156",CORE,13/02/2018
"81,080",NAXX,14/02/2018
"43,215",FP2,17/02/2018
"33,242",HOF,18/02/2018
"107,145",GVG,18/02/2018
"28,881",HOF,19/02/2018
"91,921",GVG,19/02/2018
"60,890",LOE,20/02/2018
"27,444",HOF,21/02/2018
"730,288",CORE,23/02/2018
"41,518",INVALID,23/02/2018
"812,444",CORE,24/02/2018
"102,181",GVG,24/02/2018
"44,247",INVALID,27/02/2018
"222,363",UNGORO,27/02/2018
"4,037",HOF,1/03/2018
"17,028",GVG,1/03/2018
"22,301",HOF,2/03/2018
"85,266",GVG,2/03/2018
"54,019",LOE,2/03/2018
"102,385",NAXX,7/03/2018
"1,016,333",CORE,11/03/2018
"132,445",GVG,11/03/2018
"65,719",TEMP1,11/03/2018
"260,044",UNGORO,11/03/2018
"40,115",INVALID,16/03/2018
"170,774",UNGORO,16/03/2018
"82,243",HERO_SKINS,20/03/2018
"662,928",CORE,23/03/2018
"253,071",LOOTAPALOOZA,26/03/2018
"80,224",NAXX,29/03/2018
"145,858",GANGS,29/03/2018
"107,257",GVG,30/03/2018
"93,878",HERO_SKINS,1/04/2018
"29,011",HOF,3/04/2018
"115,958",GVG,3/04/2018
"58,551",TEMP1,3/04/2018
"68,699",LOE,3/04/2018
"27,830",HOF,9/04/2018
"113,463",GVG,9/04/2018
"240,033",LOOTAPALOOZA,10/04/2018
"127,168",GANGS,12/04/2018
"223,152",UNGORO,14/04/2018
"36,774",FP2,15/04/2018
"93,266",OG,17/04/2018
"125,742",GILNEAS,17/04/2018
"91,215",GILNEAS,19/04/2018
"105,125",GILNEAS,24/04/2018
"22,171",INVALID,26/04/2018
"78,200",GILNEAS,2/05/2018
"125,198",LOE,1/04/2017
"15,644",INVALID,2/04/2017
"70,786",FP2,4/04/2017
"19,229",INVALID,7/04/2017
"281,864",GANGS,9/04/2017
"19,216",INVALID,10/04/2017
"85,507",HERO_SKINS,13/04/2017
"49,564",FP2,15/04/2017
"221,372",GANGS,19/04/2017
"201,684",GANGS,20/04/2017
"21,712",INVALID,23/04/2017
"445,889",UNGORO,23/04/2017
"76,888",NAXX,25/04/2017
"71,670",LOE,26/04/2017
"133,983",OG,28/04/2017
"123,006",HERO_SKINS,8/05/2017
"330,839",UNGORO,12/05/2017
"23,828",INVALID,14/05/2017
"408,299",UNGORO,14/05/2017
"365,831",UNGORO,17/05/2017
"146,635",OG,18/05/2017
"42,229",HOF,19/05/2017
"112,105",GVG,19/05/2017
"82,996",LOE,19/05/2017
"1,047,837",CORE,20/05/2017
"279,670",GANGS,21/05/2017
"980,779",CORE,24/05/2017
"109,943",KARA,27/05/2017
"101,822",HERO_SKINS,28/05/2017
"101,487",NAXX,29/05/2017
"1,054,649",CORE,31/05/2017
"46,012",HOF,31/05/2017
"127,285",GVG,31/05/2017
"87,145",TEMP1,31/05/2017
"92,535",LOE,31/05/2017
"46,352",FP2,1/06/2017
"19,955",INVALID,5/06/2017
"364,403",UNGORO,5/06/2017
"899,289",CORE,6/06/2017
"75,355",KARA,8/06/2017
"70,387",TEMP1,10/06/2017
"464,100",EXPERT1,12/06/2017
"778,304",CORE,13/06/2017
"736,767",CORE,14/06/2017
"91,612",GVG,14/06/2017
"442,437",EXPERT1,17/06/2017
"72,791",NAXX,21/06/2017
"103,767",OG,23/06/2017
"47,003",FP2,25/06/2017
"65,654",TEMP1,28/06/2017
"745,598",CORE,30/06/2017
"33,173",HOF,30/06/2017
"87,167",GVG,30/06/2017
"17,993",INVALID,3/07/2017
"64,730",HERO_SKINS,6/07/2017
"238,415",GANGS,11/07/2017
"18,778",INVALID,12/07/2017
"50,708",FP2,19/07/2017
"110,423",OG,20/07/2017
"44,707",FP2,21/07/2017
"64,235",HERO_SKINS,21/07/2017
"41,818",HOF,24/07/2017
"105,750",GVG,24/07/2017
"79,113",TEMP1,24/07/2017
"80,733",TEMP1,25/07/2017
"75,510",KARA,27/07/2017
"18,775",INVALID,28/07/2017
"164,722",OG,29/07/2017
"22,771",INVALID,1/08/2017
"497,656",EXPERT1,2/08/2017
"48,781",FP2,3/08/2017
"90,911",NAXX,4/08/2017
"52,751",HOF,5/08/2017
"139,653",GVG,5/08/2017
"105,198",LOE,5/08/2017
"1,032,040",CORE,11/08/2017
"106,170",GVG,11/08/2017
"86,972",LOE,11/08/2017
"415,574",UNGORO,11/08/2017
"46,293",HOF,20/08/2017
"98,198",LOE,20/08/2017
"114,799",GVG,21/08/2017
"32,728",HOF,24/08/2017
"90,137",GVG,24/08/2017
"87,821",HERO_SKINS,26/08/2017
"77,466",LOE,28/08/2017
"64,034",TEMP1,30/08/2017
"329,801",UNGORO,31/08/2017
"345,148",ICECROWN,6/09/2017
"91,450",KARA,8/09/2017
"56,068",FP2,12/09/2017
"365,140",ICECROWN,12/09/2017
"290,231",UNGORO,15/09/2017
"167,078",OG,16/09/2017
"553,996",EXPERT1,19/09/2017
"904,286",CORE,21/09/2017
"34,454",INVALID,21/09/2017
"60,774",TEMP1,21/09/2017
"310,421",UNGORO,21/09/2017
"594,941",EXPERT1,23/09/2017
"287,240",UNGORO,28/09/2017
"115,468",GVG,3/10/2017
"114,107",HERO_SKINS,4/10/2017
"31,028",INVALID,9/10/2017
"70,787",TEMP1,9/10/2017
"35,489",HOF,10/10/2017
"105,041",GVG,10/10/2017
"83,820",LOE,10/10/2017
"206,489",GANGS,11/10/2017
"265,874",GANGS,15/10/2017
"61,663",KARA,24/10/2017
"38,741",FP2,27/10/2017
"91,171",GVG,28/10/2017
"130,932",OG,29/10/2017
"26,165",HOF,31/10/2017
"73,621",HERO_SKINS,31/10/2017
"363,034",EXPERT1,2/11/2017
"97,522",OG,2/11/2017
"138,586",OG,5/11/2017
"275,438",UNGORO,8/11/2017
"88,553",KARA,14/11/2017
"94,135",GVG,15/11/2017
"225,762",UNGORO,16/11/2017
"515,148",EXPERT1,19/11/2017
"93,341",HERO_SKINS,20/11/2017
"98,086",GVG,25/11/2017
"61,077",TEMP1,25/11/2017
"95,732",HERO_SKINS,28/11/2017
"74,582",NAXX,30/11/2017
"90,254",NAXX,2/12/2017
"249,260",GANGS,2/12/2017
"6,572",LOOTAPALOOZA,2/12/2017
"947,929",CORE,3/12/2017
"41,515",HOF,3/12/2017
"118,216",GVG,3/12/2017
"48,820",FP2,4/12/2017
"20,417",HOF,8/12/2017
"61,588",GVG,8/12/2017
"39,118",TEMP1,8/12/2017
"40,349",LOE,8/12/2017
"45,851",TEMP1,9/12/2017
"49,183",LOE,9/12/2017
"227,719",ICECROWN,11/12/2017
"61,552",KARA,13/12/2017
"309,282",EXPERT1,14/12/2017
"74,946",OG,14/12/2017
"21,097",HOF,15/12/2017
"66,069",GVG,15/12/2017
"38,370",TEMP1,15/12/2017
"44,505",LOE,15/12/2017
"82,697",GVG,17/12/2017
"70,355",HERO_SKINS,18/12/2017
"48,366",LOE,19/12/2017
"649,449",CORE,28/12/2017
"75,286",GVG,28/12/2017
"243,687",LOOTAPALOOZA,2/01/2018
"257,829",ICECROWN,3/01/2018
"29,201",INVALID,8/01/2018
"206,715",UNGORO,8/01/2018
"62,218",NAXX,9/01/2018
"78,357",GVG,10/01/2018
"99,629",OG,13/01/2018
"66,802",KARA,16/01/2018
"320,129",ICECROWN,20/01/2018
"309,453",ICECROWN,29/01/2018
"202,390",GANGS,30/01/2018
"90,271",HERO_SKINS,2/02/2018
"273,763",LOOTAPALOOZA,5/02/2018
"88,741",HERO_SKINS,7/02/2018
"81,532",NAXX,9/02/2018
"327,413",LOOTAPALOOZA,12/02/2018
"393,803",EXPERT1,15/02/2018
"37,225",FP2,16/02/2018
"24,289",HOF,22/02/2018
"85,649",GVG,22/02/2018
"28,005",HOF,26/02/2018
"102,561",GVG,26/02/2018
"63,147",LOE,26/02/2018
"12,868",HERO_SKINS,1/03/2018
"65,167",HERO_SKINS,2/03/2018
"322,031",ICECROWN,5/03/2018
"94,875",HERO_SKINS,6/03/2018
"303,619",LOOTAPALOOZA,8/03/2018
"253,066",ICECROWN,12/03/2018
"343,180",EXPERT1,15/03/2018
"46,783",FP2,18/03/2018
"266,745",ICECROWN,18/03/2018
"85,220",HERO_SKINS,19/03/2018
"61,102",KARA,21/03/2018
"48,417",INVALID,25/03/2018
"52,434",TEMP1,25/03/2018
"39,895",INVALID,26/03/2018
"46,766",INVALID,31/03/2018
"206,383",UNGORO,31/03/2018
"889,323",CORE,2/04/2018
"72,942",KARA,2/04/2018
"236,168",ICECROWN,4/04/2018
"109,109",NAXX,8/04/2018
"48,143",INVALID,11/04/2018
"679,562",CORE,14/04/2018
"88,492",TEMP1,14/04/2018
"73,109",NAXX,17/04/2018
"109,904",HERO_SKINS,18/04/2018
"304,823",EXPERT1,19/04/2018
"211,353",LOOTAPALOOZA,19/04/2018
"151,624",GANGS,21/04/2018
"63,795",NAXX,24/04/2018
"242,466",LOOTAPALOOZA,24/04/2018
"93,497",HERO_SKINS,30/04/2018
5,TB,26/01/2018
"263,843",GANGS,1/04/2017
"427,809",EXPERT1,5/04/2017
"168,104",OG,11/04/2017
"40,510",HOF,16/04/2017
"94,681",GVG,16/04/2017
"110,164",KARA,22/04/2017
"210,751",GANGS,26/04/2017
"77,129",TEMP1,30/04/2017
"82,143",LOE,30/04/2017
"119,208",HERO_SKINS,4/05/2017
"140,292",HERO_SKINS,6/05/2017
"208,481",OG,7/05/2017
"51,904",FP2,11/05/2017
"88,110",LOE,16/05/2017
"100,866",NAXX,17/05/2017
"235,014",GANGS,19/05/2017
"23,712",INVALID,28/05/2017
"419,800",UNGORO,28/05/2017
"92,360",LOE,30/05/2017
"111,274",NAXX,31/05/2017
"201,397",GANGS,2/06/2017
"44,310",HOF,3/06/2017
"115,506",GVG,3/06/2017
"85,103",LOE,3/06/2017
"439,729",CORE,7/06/2017
"122,755",OG,9/06/2017
"446,105",EXPERT1,10/06/2017
"48,402",FP2,12/06/2017
"58,644",HERO_SKINS,15/06/2017
"68,976",HERO_SKINS,17/06/2017
"12,612",INVALID,18/06/2017
"444,064",EXPERT1,20/06/2017
"412,434",EXPERT1,26/06/2017
"38,430",HOF,27/06/2017
"98,743",GVG,27/06/2017
"201,153",GANGS,28/06/2017
"98,951",GVG,1/07/2017
"35,221",HOF,5/07/2017
"91,097",GVG,5/07/2017
"68,695",LOE,5/07/2017
"79,652",KARA,5/07/2017
"17,963",INVALID,8/07/2017
"320,506",UNGORO,8/07/2017
"57,837",FP2,9/07/2017
"787,866",CORE,14/07/2017
"73,766",LOE,14/07/2017
"83,550",KARA,14/07/2017
"57,342",FP2,18/07/2017
"50,016",HERO_SKINS,20/07/2017
"18,224",INVALID,21/07/2017
"281,472",UNGORO,21/07/2017
"100,247",KARA,23/07/2017
"234,126",GANGS,24/07/2017
"489,910",EXPERT1,25/07/2017
"39,597",HOF,26/07/2017
"98,128",GVG,26/07/2017
"93,261",KARA,26/07/2017
"87,292",TEMP1,31/07/2017
"284,739",GANGS,5/08/2017
"319,417",GANGS,14/08/2017
"92,088",KARA,17/08/2017
"360,891",GANGS,20/08/2017
"93,848",HERO_SKINS,22/08/2017
"290,693",GANGS,23/08/2017
"56,952",HERO_SKINS,25/08/2017
"28,903",INVALID,26/08/2017
"54,211",FP2,27/08/2017
"364,143",ICECROWN,27/08/2017
"87,819",NAXX,28/08/2017
"183,175",OG,29/08/2017
"565,742",EXPERT1,1/09/2017
"394,787",ICECROWN,2/09/2017
"98,289",NAXX,5/09/2017
"90,850",LOE,6/09/2017
"91,962",HERO_SKINS,16/09/2017
"84,406",NAXX,21/09/2017
"58,973",FP2,23/09/2017
"1,092,126",CORE,24/09/2017
"63,464",TEMP1,27/09/2017
"491,175",EXPERT1,29/09/2017
"1,066,886",CORE,1/10/2017
"10,727",KARA,2/10/2017
"368,023",UNGORO,4/10/2017
"28,015",INVALID,5/10/2017
"281,590",UNGORO,5/10/2017
"498,222",EXPERT1,6/10/2017
"130,598",OG,6/10/2017
"85,216",NAXX,9/10/2017
"299,491",ICECROWN,13/10/2017
"23,390",INVALID,19/10/2017
"67,224",LOE,20/10/2017
"481,967",EXPERT1,21/10/2017
"850,648",CORE,23/10/2017
"86,100",KARA,23/10/2017
"298,123",UNGORO,23/10/2017
"379,562",EXPERT1,26/10/2017
"70,467",KARA,3/11/2017
"8,651",LOOTAPALOOZA,6/11/2017
"377,068",ICECROWN,7/11/2017
"77,069",NAXX,8/11/2017
"71,064",KARA,9/11/2017
"11,867",LOOTAPALOOZA,12/11/2017
"51,006",FP2,19/11/2017
"31,376",HOF,24/11/2017
"89,508",GVG,24/11/2017
"237,103",GANGS,25/11/2017
"51,147",FP2,26/11/2017
"36,638",HOF,27/11/2017
"483,209",EXPERT1,29/11/2017
"5,495",LOOTAPALOOZA,29/11/2017
"123,767",OG,1/12/2017
"280,616",UNGORO,4/12/2017
"193,037",UNGORO,11/12/2017
"70,415",HERO_SKINS,12/12/2017
"147,800",GANGS,13/12/2017
"60,349",HERO_SKINS,14/12/2017
"42,141",TEMP1,16/12/2017
"198,123",UNGORO,16/12/2017
"177,848",GANGS,17/12/2017
"216,259",LOOTAPALOOZA,17/12/2017
"167,360",GANGS,19/12/2017
"583,225",CORE,21/12/2017
"42,204",LOE,21/12/2017
"80,349",OG,22/12/2017
"157,982",GANGS,24/12/2017
"386,568",EXPERT1,26/12/2017
"87,825",OG,26/12/2017
"222,721",LOOTAPALOOZA,26/12/2017
"88,712",OG,27/12/2017
"39,627",TEMP1,31/12/2017
"712,039",CORE,1/01/2018
"63,503",NAXX,8/01/2018
"246,531",LOOTAPALOOZA,8/01/2018
"340,654",EXPERT1,11/01/2018
"715,105",CORE,17/01/2018
"44,594",TEMP1,17/01/2018
"60,030",KARA,18/01/2018
"79,538",KARA,28/01/2018
"237,119",UNGORO,3/02/2018
"41,196",FP2,6/02/2018
"287,864",ICECROWN,6/02/2018
"231,127",UNGORO,7/02/2018
"112,115",OG,10/02/2018
"86,184",HERO_SKINS,12/02/2018
"70,669",HERO_SKINS,15/02/2018
"77,341",KARA,17/02/2018
"815,819",CORE,20/02/2018
"45,740",INVALID,20/02/2018
"179,771",GANGS,21/02/2018
"288,483",LOOTAPALOOZA,23/02/2018
"87,290",HERO_SKINS,25/02/2018
"66,869",LOE,25/02/2018
"77,481",KARA,25/02/2018
"187,080",GANGS,26/02/2018
"35,237",INVALID,2/03/2018
"88,352",LOE,5/03/2018
"51,051",INVALID,6/03/2018
"38,865",FP2,14/03/2018
"203,802",ICECROWN,15/03/2018
"196,010",UNGORO,19/03/2018
"97,163",NAXX,25/03/2018
"120,065",OG,27/03/2018
"285,286",LOOTAPALOOZA,30/03/2018
"47,217",INVALID,3/04/2018
"91,488",NAXX,11/04/2018
"748,602",CORE,15/04/2018
"185,408",ICECROWN,16/04/2018
"130,260",GANGS,18/04/2018
"198,476",UNGORO,18/04/2018
"611,711",CORE,20/04/2018
"51,101",KARA,20/04/2018
"60,620",KARA,22/04/2018
"110,081",HERO_SKINS,25/04/2018
"184,478",ICECROWN,25/04/2018
"223,922",EXPERT1,26/04/2018
"12,007",FP2,27/04/2018
"62,987",GILNEAS,28/04/2018
"270,523",EXPERT1,29/04/2018
"35,758",KARA,3/05/2018
"1,003,743",CORE,1/04/2017
"15,133",INVALID,1/04/2017
"133,282",TEMP1,1/04/2017
"60,239",HOF,3/04/2017
"135,029",GVG,3/04/2017
"110,187",LOE,4/04/2017
"78,882",KARA,4/04/2017
"148,993",OG,7/04/2017
"505,943",EXPERT1,10/04/2017
"149,110",OG,10/04/2017
"563,049",EXPERT1,11/04/2017
"37,280",HOF,13/04/2017
"85,611",GVG,13/04/2017
"76,708",TEMP1,15/04/2017
"74,151",NAXX,19/04/2017
"68,745",LOE,24/04/2017
"17,765",INVALID,26/04/2017
"359,951",UNGORO,26/04/2017
"168,345",GANGS,27/04/2017
"37,851",FP2,28/04/2017
"187,574",OG,1/05/2017
"180,844",OG,3/05/2017
"84,864",FP2,6/05/2017
"81,028",TEMP1,10/05/2017
"82,238",LOE,15/05/2017
"49,163",FP2,18/05/2017
"177,624",OG,22/05/2017
"47,261",HOF,27/05/2017
"85,848",TEMP1,27/05/2017
"79,593",HERO_SKINS,1/06/2017
"75,891",LOE,1/06/2017
"120,450",GVG,4/06/2017
"38,816",TEMP1,7/06/2017
"41,039",LOE,7/06/2017
"32,914",HOF,8/06/2017
"86,726",GVG,8/06/2017
"143,483",OG,11/06/2017
"205,281",GANGS,20/06/2017
"784,735",CORE,28/06/2017
"40,838",HOF,2/07/2017
"92,750",KARA,4/07/2017
"800,872",CORE,7/07/2017
"99,237",GVG,7/07/2017
"85,962",KARA,7/07/2017
"53,227",FP2,10/07/2017
"41,373",HOF,15/07/2017
"79,426",LOE,15/07/2017
"45,131",HOF,16/07/2017
"118,652",GVG,16/07/2017
"70,432",HERO_SKINS,19/07/2017
"760,516",CORE,21/07/2017
"59,779",TEMP1,27/07/2017
"69,820",TEMP1,3/08/2017
"72,894",LOE,3/08/2017
"259,676",GANGS,6/08/2017
"70,195",FP2,9/08/2017
"43,337",FP2,10/08/2017
"58,990",FP2,15/08/2017
"260,437",GANGS,18/08/2017
"31,913",INVALID,23/08/2017
"335,445",UNGORO,23/08/2017
"29,537",INVALID,28/08/2017
"188,848",OG,2/09/2017
"411,994",ICECROWN,4/09/2017
"88,107",HERO_SKINS,6/09/2017
"84,090",KARA,7/09/2017
"106,240",GVG,8/09/2017
"94,435",LOE,12/09/2017
"78,050",NAXX,14/09/2017
"54,732",FP2,16/09/2017
"53,578",FP2,18/09/2017
"109,299",KARA,24/09/2017
"382,055",UNGORO,24/09/2017
"97,031",KARA,25/09/2017
"28,185",INVALID,28/09/2017
"78,928",NAXX,29/09/2017
"249,727",GANGS,29/09/2017
"41,935",HOF,30/09/2017
"122,826",GVG,30/09/2017
"104,232",KARA,30/09/2017
"890,452",CORE,10/10/2017
"29,609",INVALID,10/10/2017
"305,359",UNGORO,10/10/2017
"64,476",NAXX,11/10/2017
"82,868",NAXX,15/10/2017
"28,232",INVALID,16/10/2017
"297,265",UNGORO,16/10/2017
"255,996",GANGS,21/10/2017
"24,928",HOF,24/10/2017
"70,184",GVG,24/10/2017
"54,081",LOE,24/10/2017
"25,232",HOF,25/10/2017
"70,581",GVG,25/10/2017
"44,839",TEMP1,25/10/2017
"54,217",LOE,25/10/2017
"697,501",CORE,27/10/2017
"51,240",TEMP1,27/10/2017
"62,053",LOE,27/10/2017
"447,502",EXPERT1,4/11/2017
"26,938",INVALID,6/11/2017
"284,394",UNGORO,6/11/2017
"133,297",OG,7/11/2017
"29,396",INVALID,12/11/2017
"35,236",HOF,14/11/2017
"77,293",LOE,14/11/2017
"9,005",LOOTAPALOOZA,15/11/2017
"45,803",FP2,22/11/2017
"76,528",LOE,27/11/2017
"37,210",HOF,28/11/2017
"225,868",GANGS,1/12/2017
"126,599",OG,6/12/2017
"5,252",LOOTAPALOOZA,6/12/2017
"59,268",KARA,7/12/2017
"20,623",INVALID,8/12/2017
"392,374",EXPERT1,10/12/2017
"193,953",LOOTAPALOOZA,10/12/2017
"70,341",HERO_SKINS,11/12/2017
"21,706",INVALID,13/12/2017
"597,895",CORE,15/12/2017
"22,456",INVALID,15/12/2017
"27,651",INVALID,17/12/2017
"25,804",INVALID,19/12/2017
"150,871",GANGS,22/12/2017
"34,360",FP2,23/12/2017
"25,193",INVALID,24/12/2017
"24,252",HOF,29/12/2017
"81,682",GVG,29/12/2017
"63,616",KARA,1/01/2018
"97,645",OG,2/01/2018
"56,799",KARA,4/01/2018
"373,215",EXPERT1,5/01/2018
"227,427",LOOTAPALOOZA,5/01/2018
"85,443",HERO_SKINS,6/01/2018
"293,958",ICECROWN,6/01/2018
"153,041",GANGS,11/01/2018
"264,355",ICECROWN,12/01/2018
"763,122",CORE,16/01/2018
"34,075",FP2,25/01/2018
"345,716",ICECROWN,27/01/2018
"71,388",NAXX,31/01/2018
"809,249",CORE,2/02/2018
"95,652",GVG,2/02/2018
"73,191",HERO_SKINS,8/02/2018
"67,562",LOE,11/02/2018
"84,551",KARA,11/02/2018
"54,004",LOE,16/02/2018
"48,345",INVALID,18/02/2018
"239,434",UNGORO,18/02/2018
"44,521",INVALID,19/02/2018
"213,826",UNGORO,19/02/2018
"791,014",CORE,21/02/2018
"44,334",INVALID,21/02/2018
"45,436",TEMP1,21/02/2018
"206,565",UNGORO,21/02/2018
"819,270",CORE,26/02/2018
"486,627",EXPERT1,28/02/2018
"327,814",LOOTAPALOOZA,28/02/2018
"139,070",OG,3/03/2018
"390,177",LOOTAPALOOZA,3/03/2018
"93,621",HERO_SKINS,4/03/2018
"116,233",OG,7/03/2018
"101,378",HERO_SKINS,10/03/2018
"84,393",HERO_SKINS,13/03/2018
"215,536",ICECROWN,14/03/2018
"255,045",ICECROWN,17/03/2018
"91,163",HERO_SKINS,18/03/2018
"68,638",LOE,18/03/2018
"62,547",KARA,20/03/2018
"187,567",UNGORO,20/03/2018
"68,432",HERO_SKINS,22/03/2018
"94,429",GVG,23/03/2018
"44,139",TEMP1,23/03/2018
"54,242",LOE,23/03/2018
"365,455",EXPERT1,26/03/2018
"468,392",EXPERT1,27/03/2018
"44,972",INVALID,30/03/2018
"192,420",UNGORO,30/03/2018
"205,855",UNGORO,3/04/2018
"93,129",OG,5/04/2018
"94,464",NAXX,6/04/2018
"94,168",HERO_SKINS,7/04/2018
"210,779",UNGORO,9/04/2018
"66,608",KARA,15/04/2018
"105,385",GILNEAS,16/04/2018
"201,039",ICECROWN,24/04/2018
"86,706",GANGS,26/04/2018
