total_plays,card_set,game_date
"729,304",UNGORO,TRUE
"268,946",KARA,TRUE
"233,779",OG,TRUE
"5,611",INVALID,TRUE
"95,008",KARA,TRUE
"3,911,772",LOOTAPALOOZA,FALSE
17,GVG,TRUE
"113,251",HERO_SKINS,TRUE
"604,700",OG,FALSE
"657,886",ICECROWN,TRUE
4,LOE,FALSE
3,GVG,TRUE
"145,055",HERO_SKINS,TRUE
"45,532",INVALID,TRUE
"4,325,501",CORE,FALSE
"44,055",INVALID,TRUE
8,GVG,FALSE
"863,377",LOOTAPALOOZA,TRUE
"465,483",OG,FALSE
"968,954",ICECROWN,TRUE
"178,576",OG,TRUE
"531,512",HERO_SKINS,FALSE
"793,878",GANGS,TRUE
"289,085",KARA,TRUE
"2,457,702",LOOTAPALOOZA,FALSE
"477,594",OG,FALSE
"1,285,261",LOOTAPALOOZA,TRUE
27,GVG,FALSE
"1,475,599",LOOTAPALOOZA,TRUE
"2,601,650",CORE,TRUE
"49,702",GANGS,TRUE
"3,614,562",LOOTAPALOOZA,FALSE
"22,810",OG,TRUE
"2,201,681",GANGS,FALSE
"60,438",HERO_SKINS,TRUE
"7,945,713",CORE,FALSE
"4,471,746",LOOTAPALOOZA,FALSE
"851,723",CORE,TRUE
"228,180",OG,TRUE
"4,083,103",EXPERT1,FALSE
"241,273",KARA,TRUE
"1,066,364",EXPERT1,TRUE
"741,578",KARA,FALSE
"310,544",OG,TRUE
"506,032",OG,FALSE
"748,344",ICECROWN,TRUE
"846,369",ICECROWN,TRUE
"927,593",UNGORO,TRUE
"464,604",CORE,FALSE
"251,116",LOOTAPALOOZA,FALSE
"3,198,117",CORE,FALSE
"370,118",UNGORO,TRUE
"1,872,659",UNGORO,FALSE
"1,450,866",CORE,TRUE
"76,283",INVALID,TRUE
"3,943,263",CORE,FALSE
"1,355,137",UNGORO,FALSE
21,TEMP1,TRUE
"298,746",HERO_SKINS,FALSE
"298,393",HERO_SKINS,FALSE
"132,912",INVALID,FALSE
"1,545,145",LOOTAPALOOZA,FALSE
"381,974",OG,TRUE
"1,570,613",LOOTAPALOOZA,FALSE
"372,671",OG,FALSE
"357,426",OG,TRUE
"825,271",ICECROWN,TRUE
"309,547",KARA,FALSE
"851,308",ICECROWN,FALSE
"1,417,256",EXPERT1,TRUE
"289,439",KARA,FALSE
"720,743",GANGS,FALSE
"889,517",UNGORO,FALSE
"920,731",ICECROWN,TRUE
"267,529",KARA,TRUE
"609,972",GANGS,TRUE
"2,437,788",LOOTAPALOOZA,FALSE
"3,880,156",CORE,FALSE
"622,603",GANGS,TRUE
"97,426",INVALID,TRUE
266,LOE,FALSE
"497,071",GANGS,FALSE
"3,699,143",EXPERT1,TRUE
228,NAXX,TRUE
640,GVG,TRUE
"1,110,441",HERO_SKINS,TRUE
"5,294,524",CORE,TRUE
617,GANGS,TRUE
"1,560,815",GILNEAS,TRUE
224,FP2,FALSE
"1,014",GVG,FALSE
"3,281,844",LOOTAPALOOZA,TRUE
858,OG,FALSE
"2,943,601",EXPERT1,FALSE
"2,655,175",EXPERT1,FALSE
4,LOE,FALSE
1,LOE,FALSE
4,HOF,FALSE
8,HOF,FALSE
3,NAXX,TRUE
2,TEMP1,TRUE
2,TEMP1,FALSE
4,NAXX,FALSE
2,TEMP1,TRUE
3,TEMP1,TRUE
1,HOF,TRUE
3,LOE,FALSE
2,GVG,TRUE
1,GVG,TRUE
1,GVG,FALSE
1,HOF,TRUE
1,NAXX,TRUE
6,GVG,FALSE
1,TEMP1,FALSE
1,GVG,FALSE
1,NAXX,FALSE
1,GVG,TRUE
1,HOF,FALSE
1,TEMP1,TRUE
2,HOF,FALSE
1,HOF,TRUE
1,TEMP1,TRUE
1,FP2,TRUE
2,FP2,TRUE
2,GVG,FALSE
1,LOE,FALSE
3,HOF,FALSE
3,HOF,FALSE
3,LOE,FALSE
2,HOF,FALSE
1,NAXX,FALSE
1,HOF,FALSE
1,LOE,TRUE
1,FP2,FALSE
1,FP2,FALSE
1,NAXX,FALSE
2,LOE,FALSE
1,HOF,FALSE
1,GVG,TRUE
1,TEMP1,FALSE
1,NAXX,FALSE
1,TB,TRUE
6,GVG,FALSE
3,LOE,FALSE
3,HOF,FALSE
16,GVG,TRUE
5,NAXX,TRUE
3,TEMP1,FALSE
4,TEMP1,FALSE
6,TB,FALSE
3,NAXX,FALSE
1,LOE,TRUE
9,TB,FALSE
1,LOE,FALSE
2,HOF,FALSE
6,NAXX,TRUE
6,NAXX,TRUE
3,HOF,FALSE
4,GVG,FALSE
2,TEMP1,FALSE
2,FP2,FALSE
2,HOF,FALSE
1,HOF,FALSE
3,TB,FALSE
3,TEMP1,FALSE
5,FP2,FALSE
1,GVG,FALSE
1,LOE,TRUE
2,LOE,FALSE
3,TEMP1,FALSE
3,NAXX,FALSE
3,TEMP1,FALSE
3,HOF,FALSE
4,HOF,FALSE
5,LOE,TRUE
1,TEMP1,FALSE
1,GVG,TRUE
1,FP2,TRUE
1,NAXX,TRUE
2,HOF,TRUE
1,TEMP1,TRUE
2,GVG,FALSE
1,TEMP1,TRUE
1,HOF,FALSE
2,FP2,FALSE
1,NAXX,FALSE
1,GVG,TRUE
1,NAXX,FALSE
1,HOF,FALSE
1,HOF,FALSE
8,TEMP1,TRUE
7,GVG,FALSE
3,GVG,FALSE
12,LOE,FALSE
4,FP2,FALSE
9,FP2,FALSE
2,GVG,TRUE
2,TEMP1,FALSE
2,LOE,FALSE
6,NAXX,FALSE
2,FP2,TRUE
1,NAXX,FALSE
7,FP2,FALSE
10,TEMP1,FALSE
2,FP2,FALSE
3,FP2,FALSE
1,FP2,TRUE
3,HOF,FALSE
3,NAXX,FALSE
2,HOF,TRUE
4,LOE,FALSE
2,TEMP1,FALSE
3,LOE,FALSE
1,HOF,FALSE
1,GVG,FALSE
1,HOF,FALSE
1,FP2,FALSE
1,HOF,TRUE
4,NAXX,FALSE
1,HOF,TRUE
1,FP2,TRUE
1,NAXX,FALSE
1,GVG,FALSE
2,FP2,FALSE
3,NAXX,FALSE
1,HOF,TRUE
1,HOF,TRUE
1,LOE,FALSE
1,FP2,TRUE
2,FP2,FALSE
1,HOF,TRUE
1,HOF,FALSE
"40,531",FP2,TRUE
"2,594,158",OG,FALSE
"2,358,587",KARA,FALSE
"1,170,103",EXPERT1,TRUE
10,NAXX,FALSE
"494,551",OG,TRUE
"3,274,041",CORE,TRUE
"658,814",EXPERT1,FALSE
"4,507,099",EXPERT1,FALSE
"396,469",HERO_SKINS,TRUE
"2,586,694",EXPERT1,TRUE
"1,197,622",OG,FALSE
"399,191",HERO_SKINS,TRUE
"7,522,430",UNGORO,FALSE
52,NAXX,FALSE
"5,111,850",EXPERT1,FALSE
"24,534",INVALID,TRUE
"6,125,219",CORE,FALSE
"1,151,590",OG,FALSE
"1,917,485",CORE,TRUE
"724,437",GANGS,TRUE
"100,793",INVALID,FALSE
"465,097",KARA,TRUE
"800,066",GANGS,TRUE
"1,684,483",EXPERT1,TRUE
"3,112,296",UNGORO,FALSE
"4,070,838",CORE,FALSE
"1,671,084",UNGORO,TRUE
"3,807,848",CORE,FALSE
"530,314",OG,TRUE
"70,939",INVALID,TRUE
"985,434",GANGS,TRUE
"83,955",INVALID,FALSE
"888,398",GANGS,TRUE
11,NAXX,FALSE
"8,645",OG,TRUE
"105,286",CORE,TRUE
"1,288,319",OG,FALSE
"74,819",KARA,TRUE
"122,539",OG,TRUE
"95,513",INVALID,FALSE
"358,742",GANGS,TRUE
"678,812",UNGORO,TRUE
"694,576",UNGORO,TRUE
"2,910,300",UNGORO,FALSE
"3,093,647",CORE,FALSE
"93,647",INVALID,FALSE
"274,716",KARA,TRUE
"552,108",GANGS,TRUE
"1,714,968",EXPERT1,FALSE
"281,546",HERO_SKINS,FALSE
"1,924,620",CORE,TRUE
"375,275",OG,TRUE
"1,192,753",UNGORO,TRUE
"5,917,716",CORE,FALSE
"1,135,310",OG,FALSE
"1,964,004",GANGS,FALSE
"223,145",CORE,TRUE
"113,645",INVALID,FALSE
"67,724",OG,TRUE
"126,639",INVALID,FALSE
"142,728",GANGS,TRUE
"881,645",KARA,FALSE
"1,929,894",GANGS,FALSE
"265,628",OG,TRUE
"2,427,983",EXPERT1,FALSE
"31,813",INVALID,TRUE
"252,017",HERO_SKINS,FALSE
"93,987",HERO_SKINS,TRUE
"40,006",INVALID,TRUE
"645,872",OG,FALSE
"561,027",KARA,FALSE
"1,178,172",GANGS,FALSE
"42,932",INVALID,TRUE
"1,345,159",OG,FALSE
"2,436,438",GANGS,FALSE
"85,005",GANGS,TRUE
8,LOE,FALSE
"1,774,404",GANGS,FALSE
5,NAXX,FALSE
"13,003,516",CORE,FALSE
"395,314",OG,TRUE
"64,085",INVALID,TRUE
"1,014,829",UNGORO,TRUE
"1,245,487",GANGS,TRUE
"3,141,821",GANGS,FALSE
"85,900",INVALID,TRUE
"349,553",KARA,TRUE
"1,259,006",GANGS,TRUE
"1,397,921",UNGORO,TRUE
"1,316,168",ICECROWN,TRUE
"4,593,893",UNGORO,FALSE
"1,179,468",KARA,FALSE
"4,664,979",UNGORO,FALSE
"130,445",OG,TRUE
"288,761",INVALID,FALSE
"98,883",KARA,TRUE
2,NAXX,FALSE
"924,085",KARA,FALSE
"3,035,567",GANGS,FALSE
"3,524,419",UNGORO,FALSE
"2,279,985",GANGS,FALSE
"3,785,330",EXPERT1,FALSE
"6,386,192",CORE,FALSE
"1,215,040",UNGORO,TRUE
"813,132",OG,FALSE
"1,288,686",ICECROWN,TRUE
"1,346,464",UNGORO,TRUE
"3,494,428",EXPERT1,FALSE
"390,527",OG,TRUE
"7,924",INVALID,TRUE
"6,393",CORE,TRUE
"991,995",HERO_SKINS,FALSE
"7,709",INVALID,TRUE
"1,094,499",KARA,FALSE
"4,003,508",UNGORO,FALSE
"1,016,342",OG,FALSE
"118,749",KARA,TRUE
"558,341",EXPERT1,TRUE
"719,843",KARA,FALSE
"2,642,893",UNGORO,FALSE
"987,551",EXPERT1,TRUE
"838,256",KARA,FALSE
"35,661",INVALID,TRUE
"357,712",HERO_SKINS,FALSE
"1,344,752",EXPERT1,TRUE
"706,557",KARA,FALSE
"2,040,161",GANGS,FALSE
"49,328",INVALID,TRUE
"1,379,922",EXPERT1,TRUE
"569,996",KARA,FALSE
"322,703",HERO_SKINS,FALSE
"601,662",GANGS,TRUE
"13,663",HERO_SKINS,TRUE
"901,835",KARA,FALSE
"3,137,841",UNGORO,FALSE
"878,446",OG,FALSE
"331,542",ICECROWN,TRUE
"4,277",LOOTAPALOOZA,TRUE
"363,751",GANGS,TRUE
"71,345",LOOTAPALOOZA,FALSE
"1,720,448",GANGS,FALSE
"689,672",ICECROWN,TRUE
"4,682,216",CORE,FALSE
"223,063",KARA,TRUE
"725,650",UNGORO,TRUE
"127,471",INVALID,FALSE
"213,428",OG,TRUE
"44,987",LOOTAPALOOZA,FALSE
"1,563,357",CORE,TRUE
"1,410,565",GANGS,FALSE
"198,494",HERO_SKINS,TRUE
14,LOE,FALSE
"79,724",EXPERT1,TRUE
"101,585",UNGORO,TRUE
"7,128",INVALID,TRUE
"227,705",UNGORO,TRUE
"218,405",INVALID,FALSE
2,HOF,FALSE
"243,177",GANGS,TRUE
"2,330,592",GANGS,FALSE
"655,310",HERO_SKINS,FALSE
"56,052",INVALID,TRUE
"823,663",ICECROWN,TRUE
"188,112",INVALID,FALSE
"181,364",OG,TRUE
"231,691",HERO_SKINS,TRUE
"1,082,266",LOOTAPALOOZA,TRUE
"4,262,417",CORE,FALSE
"262,288",KARA,TRUE
"1,174,323",ICECROWN,TRUE
"834,564",UNGORO,TRUE
"940,957",KARA,FALSE
"2,995,587",ICECROWN,FALSE
"4,701,802",EXPERT1,FALSE
46,GVG,TRUE
"71,664",HERO_SKINS,TRUE
"680,554",OG,FALSE
"524,038",ICECROWN,TRUE
"164,501",INVALID,FALSE
"3,600,054",EXPERT1,FALSE
"3,483,494",EXPERT1,FALSE
"5,025,164",CORE,FALSE
"154,736",OG,TRUE
"49,928",INVALID,TRUE
"424,267",HERO_SKINS,FALSE
"894,334",LOOTAPALOOZA,TRUE
"180,659",HERO_SKINS,TRUE
"66,068",INVALID,TRUE
"69,825",INVALID,TRUE
"402,604",HERO_SKINS,FALSE
"1,549,112",EXPERT1,TRUE
"299,741",HERO_SKINS,TRUE
"1,789,930",ICECROWN,FALSE
"17,836",OG,TRUE
"782,298",OG,FALSE
"876,182",KARA,FALSE
"2,292,368",UNGORO,FALSE
"2,777,157",ICECROWN,FALSE
"2,443,991",UNGORO,FALSE
"6,326,430",CORE,FALSE
"2,073,721",UNGORO,FALSE
"1,334,494",LOOTAPALOOZA,TRUE
13,NAXX,FALSE
30,TEMP1,TRUE
"2,313,891",CORE,TRUE
23,GVG,TRUE
"321,063",KARA,TRUE
"994,184",UNGORO,TRUE
"1,279,395",GANGS,FALSE
"2,487,295",EXPERT1,FALSE
"1,776,262",CORE,TRUE
"341,716",HERO_SKINS,FALSE
"434,694",KARA,FALSE
"1,161,496",EXPERT1,TRUE
"394,838",KARA,FALSE
"1,233,542",EXPERT1,TRUE
"99,294",INVALID,TRUE
"974,356",UNGORO,FALSE
"3,006,117",CORE,FALSE
"292,927",KARA,TRUE
"812,704",UNGORO,TRUE
"1,909,525",EXPERT1,FALSE
"242,646",HERO_SKINS,TRUE
"1,957,206",EXPERT1,FALSE
"257,821",HERO_SKINS,FALSE
"801,362",GANGS,TRUE
"838,781",ICECROWN,TRUE
"217,123",HERO_SKINS,TRUE
"393,372",OG,FALSE
"896,832",ICECROWN,TRUE
"348,655",OG,FALSE
"1,006,716",UNGORO,FALSE
"1,439,533",LOOTAPALOOZA,FALSE
"453,602",OG,FALSE
"186,689",INVALID,FALSE
"288,903",OG,TRUE
"1,132,309",LOOTAPALOOZA,TRUE
"333,656",HERO_SKINS,FALSE
"1,010,600",GANGS,FALSE
"1,371,264",EXPERT1,TRUE
"231,239",HERO_SKINS,TRUE
"441,486",OG,FALSE
"815,622",ICECROWN,TRUE
"174,500",KARA,TRUE
474,KARA,FALSE
"1,883",GANGS,FALSE
"6,725,572",UNGORO,FALSE
"9,692,748",CORE,FALSE
750,HOF,FALSE
181,KARA,TRUE
729,GANGS,TRUE
719,GVG,TRUE
"1,346,271",TEMP1,FALSE
587,OG,TRUE
"773,823",TEMP1,FALSE
172,KARA,FALSE
"3,069,165",LOOTAPALOOZA,TRUE
"141,398",LOOTAPALOOZA,FALSE
11,TEMP1,FALSE
13,NAXX,FALSE
1,LOE,FALSE
10,NAXX,FALSE
3,FP2,TRUE
8,NAXX,TRUE
11,GVG,FALSE
7,NAXX,TRUE
12,FP2,TRUE
1,LOE,TRUE
2,LOE,FALSE
2,NAXX,FALSE
4,GVG,FALSE
2,GVG,FALSE
1,LOE,TRUE
2,NAXX,FALSE
2,HOF,TRUE
7,TEMP1,FALSE
6,LOE,FALSE
2,FP2,FALSE
2,GVG,TRUE
2,HOF,FALSE
1,TEMP1,FALSE
1,FP2,FALSE
4,FP2,TRUE
1,HOF,FALSE
5,HOF,TRUE
3,FP2,FALSE
7,FP2,TRUE
4,NAXX,FALSE
2,FP2,FALSE
3,GVG,FALSE
2,LOE,TRUE
1,HOF,FALSE
2,TEMP1,TRUE
1,HOF,TRUE
1,TEMP1,FALSE
2,GVG,FALSE
1,NAXX,TRUE
1,TEMP1,FALSE
2,HOF,TRUE
4,GVG,FALSE
2,TB,TRUE
24,LOE,FALSE
3,FP2,FALSE
3,NAXX,FALSE
2,FP2,FALSE
40,NAXX,FALSE
8,TEMP1,TRUE
10,GVG,FALSE
8,NAXX,FALSE
1,NAXX,FALSE
7,HOF,FALSE
2,TEMP1,TRUE
7,FP2,FALSE
1,NAXX,TRUE
1,TEMP1,FALSE
8,NAXX,FALSE
5,NAXX,FALSE
2,NAXX,FALSE
2,GVG,FALSE
5,FP2,FALSE
4,TEMP1,FALSE
1,TB,FALSE
6,TEMP1,TRUE
3,FP2,FALSE
5,TEMP1,FALSE
1,GVG,FALSE
6,FP2,FALSE
4,GVG,FALSE
1,HOF,FALSE
3,FP2,FALSE
1,NAXX,FALSE
4,TEMP1,FALSE
5,GVG,TRUE
1,TB,TRUE
3,FP2,FALSE
5,LOE,TRUE
2,LOE,FALSE
5,GVG,FALSE
1,NAXX,TRUE
3,LOE,TRUE
1,TB,TRUE
2,GVG,TRUE
1,TEMP1,TRUE
1,FP2,TRUE
2,NAXX,FALSE
3,GVG,TRUE
1,HOF,TRUE
2,NAXX,FALSE
1,GVG,FALSE
2,GVG,TRUE
2,TEMP1,FALSE
1,GVG,TRUE
1,LOE,FALSE
1,FP2,TRUE
1,HOF,TRUE
1,FP2,FALSE
1,HOF,FALSE
1,GVG,FALSE
12,KARA,FALSE
1,TEMP1,TRUE
15,GVG,TRUE
4,TEMP1,FALSE
3,TEMP1,FALSE
2,GVG,FALSE
3,NAXX,TRUE
3,TEMP1,FALSE
14,FP2,FALSE
3,NAXX,FALSE
15,NAXX,FALSE
7,TEMP1,TRUE
7,NAXX,FALSE
12,FP2,TRUE
9,LOE,FALSE
7,TEMP1,FALSE
1,HOF,TRUE
5,TEMP1,TRUE
7,GVG,TRUE
3,TEMP1,FALSE
3,TEMP1,FALSE
7,NAXX,FALSE
7,TEMP1,FALSE
1,HOF,FALSE
9,NAXX,FALSE
5,LOE,TRUE
1,HOF,FALSE
6,TEMP1,FALSE
2,GVG,FALSE
2,FP2,FALSE
2,FP2,TRUE
1,FP2,TRUE
2,FP2,FALSE
2,NAXX,FALSE
1,TEMP1,FALSE
1,NAXX,FALSE
2,NAXX,FALSE
1,FP2,TRUE
5,NAXX,FALSE
4,TEMP1,FALSE
3,NAXX,FALSE
3,GVG,FALSE
3,TEMP1,FALSE
1,NAXX,TRUE
5,GVG,FALSE
2,LOE,TRUE
3,HOF,FALSE
2,FP2,TRUE
1,LOE,FALSE
2,NAXX,FALSE
1,HOF,FALSE
1,TEMP1,FALSE
1,NAXX,TRUE
1,NAXX,FALSE
2,NAXX,TRUE
1,TEMP1,FALSE
1,LOE,TRUE
1,NAXX,FALSE
1,GVG,FALSE
1,LOE,FALSE
4,HOF,FALSE
2,HOF,FALSE
4,NAXX,FALSE
8,FP2,TRUE
2,FP2,FALSE
2,GVG,FALSE
28,LOE,FALSE
5,TEMP1,TRUE
5,FP2,FALSE
1,TEMP1,FALSE
3,NAXX,TRUE
3,FP2,FALSE
3,LOE,FALSE
1,TEMP1,TRUE
4,NAXX,FALSE
5,GVG,FALSE
2,FP2,FALSE
1,LOE,TRUE
2,NAXX,FALSE
2,GVG,FALSE
1,FP2,FALSE
4,FP2,FALSE
1,HOF,TRUE
4,NAXX,FALSE
2,LOE,FALSE
1,TEMP1,TRUE
1,HOF,TRUE
1,HOF,TRUE
3,TB,TRUE
3,LOE,FALSE
2,NAXX,TRUE
2,HOF,TRUE
3,GVG,FALSE
1,HOF,FALSE
1,TEMP1,TRUE
1,HOF,TRUE
1,GVG,FALSE
1,NAXX,FALSE
1,FP2,TRUE
1,LOE,TRUE
1,FP2,FALSE
1,LOE,TRUE
1,GVG,TRUE
"9,893",LOE,TRUE
23,NAXX,FALSE
"59,626",LOE,TRUE
"34,059",HOF,FALSE
24,NAXX,FALSE
"2,303,734",CORE,TRUE
"3,009,290",CORE,TRUE
"5,510,776",EXPERT1,FALSE
"164,847",KARA,FALSE
"1,112,536",KARA,FALSE
"708,218",KARA,TRUE
"1,070,213",GANGS,TRUE
"695,411",KARA,TRUE
"2,997,548",UNGORO,TRUE
"101,004",INVALID,TRUE
"3,609,955",CORE,FALSE
"1,098,234",GANGS,FALSE
"2,048",INVALID,TRUE
"33,044",OG,TRUE
"1,301,016",KARA,FALSE
"2,671,111",GANGS,FALSE
"172,052",INVALID,FALSE
"672,497",HERO_SKINS,FALSE
"1,469,537",OG,FALSE
"3,756,875",EXPERT1,FALSE
"133,387",INVALID,FALSE
"1,698,975",CORE,TRUE
"2,778,977",EXPERT1,FALSE
3,NAXX,TRUE
"2,256,747",EXPERT1,FALSE
"2,477,865",EXPERT1,FALSE
"67,933",EXPERT1,TRUE
"201,022",CORE,TRUE
"413,307",HERO_SKINS,FALSE
"23,929",INVALID,TRUE
"813,512",OG,FALSE
"1,789,882",EXPERT1,FALSE
"75,833",HERO_SKINS,TRUE
"38,650",INVALID,TRUE
"327,123",HERO_SKINS,FALSE
"1,070,496",UNGORO,TRUE
"983,433",GANGS,FALSE
"126,100",HERO_SKINS,TRUE
"46,922",INVALID,TRUE
"18,248",OG,TRUE
"143,547",EXPERT1,TRUE
"146,142",KARA,TRUE
"99,165",INVALID,FALSE
"196,214",OG,TRUE
"826,552",EXPERT1,TRUE
"580,165",OG,FALSE
"515,139",KARA,FALSE
"1,106,715",GANGS,FALSE
"2,120,547",EXPERT1,FALSE
"1,443,005",GANGS,FALSE
"257,843",HERO_SKINS,FALSE
"1,623,362",EXPERT1,FALSE
"339,754",OG,TRUE
"1,411,954",GANGS,FALSE
"815,241",OG,FALSE
"458,551",HERO_SKINS,FALSE
19,NAXX,FALSE
"214,943",INVALID,FALSE
"5,880,380",EXPERT1,FALSE
"202,905",INVALID,FALSE
"1,194,479",UNGORO,TRUE
"3,816,803",ICECROWN,FALSE
"2,007,339",ICECROWN,FALSE
"192,719",HERO_SKINS,TRUE
"85,262",INVALID,TRUE
"9,695",INVALID,TRUE
1,GVG,FALSE
"671,609",HERO_SKINS,FALSE
"303,069",EXPERT1,TRUE
"756,917",CORE,TRUE
"29,170",INVALID,TRUE
"1,115,763",CORE,TRUE
"266,389",INVALID,FALSE
"545,139",GANGS,TRUE
"205,408",INVALID,FALSE
"651,963",GANGS,TRUE
"2,714,321",GANGS,FALSE
"788,714",KARA,FALSE
"2,479,725",GANGS,FALSE
"2,303,764",CORE,TRUE
"517,330",HERO_SKINS,FALSE
"340,463",HERO_SKINS,TRUE
"4,301,540",CORE,FALSE
"741,739",HERO_SKINS,FALSE
"107,609",OG,TRUE
"133,288",INVALID,FALSE
"118,353",KARA,TRUE
"362,536",GANGS,TRUE
"757,955",OG,FALSE
"215,975",KARA,TRUE
"627,887",GANGS,TRUE
"1,442,290",CORE,TRUE
11,LOE,FALSE
"497,323",HERO_SKINS,FALSE
"1,454,579",CORE,TRUE
"333,499",HERO_SKINS,FALSE
"643,211",OG,FALSE
"1,961,850",EXPERT1,FALSE
"2,199,800",GANGS,FALSE
"2,066,553",GANGS,FALSE
"48,322",ICECROWN,TRUE
"2,592,686",GANGS,FALSE
"418,472",EXPERT1,TRUE
"82,125",LOOTAPALOOZA,FALSE
"1,190,234",CORE,TRUE
2,GVG,FALSE
"952,574",ICECROWN,TRUE
"5,111",LOOTAPALOOZA,TRUE
"2,068,198",ICECROWN,FALSE
"3,776,286",CORE,FALSE
"68,643",INVALID,TRUE
"598,533",HERO_SKINS,FALSE
"34,991",LOOTAPALOOZA,FALSE
"18,498",KARA,TRUE
"3,821,103",EXPERT1,FALSE
"44,725",OG,TRUE
"701,557",OG,FALSE
"2,724,002",ICECROWN,FALSE
"576,887",OG,FALSE
"1,608,005",GANGS,FALSE
"676,306",ICECROWN,TRUE
"4,610,224",CORE,FALSE
"1,430,820",GANGS,FALSE
"1,731,750",UNGORO,FALSE
"2,030,477",CORE,TRUE
"1,123,436",LOOTAPALOOZA,TRUE
"2,542,836",EXPERT1,FALSE
"425,448",HERO_SKINS,FALSE
"1,234,448",LOOTAPALOOZA,TRUE
"4,425,935",CORE,FALSE
"2,142,842",LOOTAPALOOZA,FALSE
"22,490",KARA,TRUE
"2,731,359",UNGORO,FALSE
"2,440,234",UNGORO,FALSE
"470,381",EXPERT1,TRUE
"859,196",KARA,FALSE
"18,704",INVALID,TRUE
11,LOE,FALSE
"30,113",INVALID,TRUE
"512,057",HERO_SKINS,FALSE
"515,523",UNGORO,TRUE
"1,894,009",GANGS,FALSE
"1,094,411",EXPERT1,TRUE
"2,103,325",UNGORO,FALSE
"1,580,369",CORE,TRUE
"184,325",HERO_SKINS,TRUE
"1,092,962",EXPERT1,TRUE
"1,469,772",UNGORO,FALSE
7,FP2,FALSE
"4,663,444",CORE,FALSE
"1,578,446",EXPERT1,TRUE
24,TEMP1,FALSE
"1,502,469",UNGORO,FALSE
"1,199,132",GANGS,FALSE
"4,083,047",CORE,FALSE
"522,447",KARA,FALSE
"1,778,812",EXPERT1,TRUE
5,TEMP1,FALSE
"4,188,461",CORE,FALSE
"6,380,583",CORE,FALSE
"4,452,277",EXPERT1,FALSE
"668,451",OG,FALSE
"53,592",KARA,TRUE
"160,481",UNGORO,TRUE
"73,343",HERO_SKINS,TRUE
"611,357",EXPERT1,TRUE
18,TEMP1,FALSE
"652,029",HERO_SKINS,FALSE
"845,374",OG,FALSE
"597,103",UNGORO,TRUE
"252,146",INVALID,FALSE
"259,520",OG,TRUE
"568,202",ICECROWN,TRUE
"641,766",OG,FALSE
"1,369,776",LOOTAPALOOZA,TRUE
"212,799",HERO_SKINS,TRUE
"86,497",INVALID,TRUE
11,GVG,FALSE
"1,438,034",ICECROWN,FALSE
"28,509",HERO_SKINS,TRUE
"100,939",HERO_SKINS,TRUE
"935,904",EXPERT1,TRUE
6,LOE,FALSE
"2,243,843",EXPERT1,FALSE
"255,991",KARA,TRUE
"1,322,439",EXPERT1,TRUE
"402,128",KARA,FALSE
"1,254,600",UNGORO,FALSE
"730,448",ICECROWN,TRUE
"1,475,406",EXPERT1,TRUE
"399,798",KARA,FALSE
"1,234,568",UNGORO,FALSE
"1,526,596",EXPERT1,TRUE
"2,242,338",CORE,TRUE
"357,118",OG,TRUE
"109,347",INVALID,TRUE
"1,456,740",LOOTAPALOOZA,TRUE
"197,931",HERO_SKINS,TRUE
"642,168",GANGS,TRUE
"750,726",UNGORO,TRUE
"1,794,957",LOOTAPALOOZA,FALSE
"1,334,392",EXPERT1,TRUE
"474,032",KARA,FALSE
"324,100",KARA,TRUE
"216,976",HERO_SKINS,TRUE
"192,431",OG,TRUE
592,GANGS,TRUE
"1,915,793",ICECROWN,TRUE
"2,354,835",GILNEAS,TRUE
357,HOF,TRUE
"3,606,481",ICECROWN,FALSE
129,FP2,TRUE
"807,385",TEMP1,TRUE
"3,809,671",EXPERT1,FALSE
699,OG,FALSE
143,KARA,TRUE
"1,978,851",ICECROWN,TRUE
267,LOE,TRUE
"3,410,376",LOOTAPALOOZA,FALSE
"868,607",TEMP1,FALSE
43,GVG,FALSE
"51,739",HERO_SKINS,FALSE
"155,592",LOOTAPALOOZA,TRUE
6,TEMP1,TRUE
12,NAXX,FALSE
16,NAXX,FALSE
3,FP2,FALSE
1,LOE,TRUE
5,NAXX,FALSE
3,NAXX,FALSE
5,FP2,FALSE
2,LOE,FALSE
2,GVG,FALSE
11,NAXX,FALSE
15,NAXX,FALSE
6,TEMP1,FALSE
2,GVG,FALSE
73,LOE,TRUE
1,HOF,TRUE
4,HOF,FALSE
5,HOF,FALSE
8,HOF,FALSE
9,HOF,TRUE
3,LOE,TRUE
10,FP2,FALSE
13,GVG,FALSE
8,FP2,TRUE
5,LOE,FALSE
6,GVG,FALSE
4,TEMP1,FALSE
4,NAXX,TRUE
4,NAXX,FALSE
2,TEMP1,TRUE
5,TEMP1,FALSE
3,HOF,FALSE
4,GVG,FALSE
5,GVG,TRUE
3,GVG,FALSE
5,HOF,FALSE
2,NAXX,FALSE
1,HOF,TRUE
"50,720",INVALID,FALSE
"118,193",GANGS,TRUE
"862,718",KARA,FALSE
"3,051,537",GANGS,FALSE
"12,774",HOF,TRUE
38,GVG,FALSE
"25,240",OG,TRUE
"4,519",INVALID,TRUE
"329,163",EXPERT1,TRUE
"841,205",KARA,FALSE
"2,346,782",GANGS,FALSE
"52,836",LOE,FALSE
"3,726,659",GANGS,FALSE
