"game_type","rank","opponent_class","player_turn","num_glimmerroots_played","num_correct_choices"
"BGT_RANKED_STANDARD",11,"SHAMAN",9,6,6
"BGT_RANKED_STANDARD",11,"SHAMAN",10,4,3
"BGT_RANKED_STANDARD",11,"SHAMAN",11,9,9
"BGT_RANKED_STANDARD",11,"SHAMAN",12,3,2
"BGT_RANKED_STANDARD",11,"SHAMAN",13,2,2
"BGT_RANKED_STANDARD",11,"SHAMAN",14,1,1
"BGT_RANKED_STANDARD",11,"SHAMAN",15,4,4
"BGT_RANKED_STANDARD",11,"SHAMAN",16,4,4
"BGT_RANKED_STANDARD",11,"SHAMAN",17,1,1
"BGT_RANKED_STANDARD",11,"SHAMAN",18,2,2
"BGT_RANKED_STANDARD",11,"SHAMAN",19,2,2
"BGT_RANKED_STANDARD",11,"SHAMAN",21,1,1
"BGT_RANKED_STANDARD",11,"SHAMAN",25,1,0
"BGT_RANKED_STANDARD",12,"SHAMAN",2,16,11
"BGT_RANKED_STANDARD",12,"SHAMAN",3,61,48
"BGT_RANKED_STANDARD",12,"SHAMAN",4,26,20
"BGT_RANKED_STANDARD",12,"SHAMAN",5,25,20
"BGT_RANKED_STANDARD",12,"SHAMAN",6,31,27
"BGT_RANKED_STANDARD",12,"SHAMAN",7,22,21
"BGT_RANKED_STANDARD",12,"SHAMAN",8,16,13
"BGT_RANKED_STANDARD",12,"SHAMAN",9,20,19
"BGT_RANKED_STANDARD",12,"SHAMAN",10,18,14
"BGT_RANKED_STANDARD",12,"SHAMAN",11,6,4
"BGT_RANKED_STANDARD",12,"SHAMAN",12,17,13
"BGT_RANKED_STANDARD",12,"SHAMAN",13,3,1
"BGT_RANKED_STANDARD",12,"SHAMAN",14,4,3
"BGT_RANKED_STANDARD",12,"SHAMAN",15,5,5
"BGT_RANKED_STANDARD",12,"SHAMAN",16,4,4
"BGT_RANKED_STANDARD",12,"SHAMAN",17,5,4
"BGT_RANKED_STANDARD",12,"SHAMAN",18,3,3
"BGT_RANKED_STANDARD",12,"SHAMAN",19,2,1
"BGT_RANKED_STANDARD",12,"SHAMAN",20,3,3
"BGT_RANKED_STANDARD",12,"SHAMAN",21,2,2
"BGT_RANKED_STANDARD",12,"SHAMAN",23,0,0
"BGT_RANKED_STANDARD",12,"SHAMAN",25,1,1
"BGT_RANKED_STANDARD",13,"SHAMAN",2,24,19
"BGT_RANKED_STANDARD",13,"SHAMAN",3,98,73
"BGT_RANKED_STANDARD",13,"SHAMAN",4,35,25
"BGT_RANKED_STANDARD",13,"SHAMAN",5,35,23
"BGT_RANKED_STANDARD",13,"SHAMAN",6,28,23
"BGT_RANKED_STANDARD",13,"SHAMAN",7,29,24
"BGT_RANKED_STANDARD",13,"SHAMAN",8,26,22
"BGT_RANKED_STANDARD",13,"SHAMAN",9,24,18
"BGT_RANKED_STANDARD",13,"SHAMAN",10,23,14
"BGT_RANKED_STANDARD",13,"SHAMAN",11,13,11
"BGT_RANKED_STANDARD",13,"SHAMAN",12,14,12
"BGT_RANKED_STANDARD",13,"SHAMAN",13,11,8
"BGT_RANKED_STANDARD",13,"SHAMAN",14,5,5
"BGT_RANKED_STANDARD",13,"SHAMAN",15,11,11
"BGT_RANKED_STANDARD",13,"SHAMAN",16,5,3
"BGT_RANKED_STANDARD",13,"SHAMAN",17,5,5
"BGT_RANKED_STANDARD",13,"SHAMAN",18,3,3
"BGT_RANKED_STANDARD",13,"SHAMAN",19,5,4
"BGT_RANKED_STANDARD",13,"SHAMAN",20,1,0
"BGT_RANKED_STANDARD",13,"SHAMAN",21,2,2
"BGT_RANKED_STANDARD",13,"SHAMAN",23,0,0
"BGT_RANKED_STANDARD",13,"SHAMAN",24,1,1
"BGT_RANKED_STANDARD",14,"SHAMAN",2,28,19
"BGT_RANKED_STANDARD",14,"SHAMAN",3,114,90
"BGT_RANKED_STANDARD",14,"SHAMAN",4,27,20
"BGT_RANKED_STANDARD",14,"SHAMAN",5,38,29
"BGT_RANKED_STANDARD",14,"SHAMAN",6,30,23
"BGT_RANKED_STANDARD",14,"SHAMAN",7,29,22
"BGT_RANKED_STANDARD",14,"SHAMAN",8,20,17
"BGT_RANKED_STANDARD",14,"SHAMAN",9,23,18
"BGT_RANKED_STANDARD",14,"SHAMAN",10,16,15
"BGT_RANKED_STANDARD",14,"SHAMAN",11,15,13
"BGT_RANKED_STANDARD",14,"SHAMAN",12,18,16
"BGT_RANKED_STANDARD",14,"SHAMAN",13,19,16
"BGT_RANKED_STANDARD",14,"SHAMAN",14,9,9
"BGT_RANKED_STANDARD",14,"SHAMAN",15,10,8
"BGT_RANKED_STANDARD",14,"SHAMAN",16,6,4
"BGT_RANKED_STANDARD",14,"SHAMAN",17,1,1
"BGT_RANKED_STANDARD",14,"SHAMAN",18,5,2
"BGT_RANKED_STANDARD",14,"SHAMAN",19,4,3
"BGT_RANKED_STANDARD",14,"SHAMAN",20,4,4
"BGT_RANKED_STANDARD",14,"SHAMAN",21,3,3
"BGT_RANKED_STANDARD",15,"SHAMAN",2,41,28
"BGT_RANKED_STANDARD",15,"SHAMAN",3,151,105
"BGT_RANKED_STANDARD",15,"SHAMAN",4,55,43
"BGT_RANKED_STANDARD",15,"SHAMAN",5,41,28
"BGT_RANKED_STANDARD",15,"SHAMAN",6,44,38
"BGT_RANKED_STANDARD",15,"SHAMAN",7,31,24
"BGT_RANKED_STANDARD",15,"SHAMAN",8,32,24
"BGT_RANKED_STANDARD",15,"SHAMAN",9,30,23
"BGT_RANKED_STANDARD",15,"SHAMAN",10,44,37
"BGT_RANKED_STANDARD",15,"SHAMAN",11,27,22
"BGT_RANKED_STANDARD",15,"SHAMAN",12,28,24
"BGT_RANKED_STANDARD",15,"SHAMAN",13,15,14
"BGT_RANKED_STANDARD",15,"SHAMAN",14,19,16
"BGT_RANKED_STANDARD",15,"SHAMAN",15,8,8
"BGT_RANKED_STANDARD",15,"SHAMAN",16,5,4
"BGT_RANKED_STANDARD",15,"SHAMAN",17,7,7
"BGT_RANKED_STANDARD",15,"SHAMAN",18,6,6
"BGT_RANKED_STANDARD",15,"SHAMAN",19,5,3
"BGT_RANKED_STANDARD",15,"SHAMAN",20,2,2
"BGT_RANKED_STANDARD",15,"SHAMAN",21,4,4
"BGT_RANKED_STANDARD",15,"SHAMAN",22,3,3
"BGT_RANKED_STANDARD",15,"SHAMAN",24,1,1
"BGT_RANKED_STANDARD",16,"SHAMAN",2,2,1
"BGT_RANKED_STANDARD",16,"SHAMAN",3,20,14
"BGT_RANKED_STANDARD",16,"SHAMAN",4,5,2
"BGT_RANKED_STANDARD",16,"SHAMAN",5,7,7
"BGT_RANKED_STANDARD",16,"SHAMAN",6,6,6
"BGT_RANKED_STANDARD",16,"SHAMAN",7,2,2
"BGT_RANKED_STANDARD",16,"SHAMAN",8,4,2
"BGT_RANKED_STANDARD",16,"SHAMAN",9,2,2
"BGT_RANKED_STANDARD",16,"SHAMAN",10,2,1
"BGT_RANKED_STANDARD",16,"SHAMAN",11,2,2
"BGT_RANKED_STANDARD",16,"SHAMAN",12,2,2
"BGT_RANKED_STANDARD",16,"SHAMAN",13,5,4
"BGT_RANKED_STANDARD",16,"SHAMAN",14,4,3
"BGT_RANKED_STANDARD",16,"SHAMAN",17,1,1
"BGT_RANKED_STANDARD",17,"SHAMAN",2,12,8
"BGT_RANKED_STANDARD",17,"SHAMAN",3,36,26
"BGT_RANKED_STANDARD",17,"SHAMAN",4,11,9
"BGT_RANKED_STANDARD",17,"SHAMAN",5,14,13
"BGT_RANKED_STANDARD",17,"SHAMAN",6,12,9
"BGT_RANKED_STANDARD",17,"SHAMAN",7,14,10
"BGT_RANKED_STANDARD",17,"SHAMAN",8,11,9
"BGT_RANKED_STANDARD",17,"SHAMAN",9,8,6
"BGT_RANKED_STANDARD",17,"SHAMAN",10,6,6
"BGT_RANKED_STANDARD",17,"SHAMAN",11,6,6
"BGT_RANKED_STANDARD",17,"SHAMAN",12,4,3
"BGT_RANKED_STANDARD",17,"SHAMAN",13,1,1
"BGT_RANKED_STANDARD",17,"SHAMAN",14,4,4
"BGT_RANKED_STANDARD",17,"SHAMAN",15,2,2
"BGT_RANKED_STANDARD",17,"SHAMAN",16,4,4
"BGT_RANKED_STANDARD",17,"SHAMAN",18,1,1
"BGT_RANKED_STANDARD",17,"SHAMAN",19,1,1
"BGT_RANKED_STANDARD",17,"SHAMAN",21,0,0
"BGT_RANKED_STANDARD",17,"SHAMAN",22,1,1
"BGT_RANKED_STANDARD",17,"SHAMAN",23,1,1
"BGT_RANKED_STANDARD",18,"SHAMAN",2,8,6
"BGT_RANKED_STANDARD",18,"SHAMAN",3,46,23
"BGT_RANKED_STANDARD",18,"SHAMAN",4,20,18
"BGT_RANKED_STANDARD",18,"SHAMAN",5,7,3
"BGT_RANKED_STANDARD",18,"SHAMAN",6,14,10
"BGT_RANKED_STANDARD",18,"SHAMAN",7,7,7
"BGT_RANKED_STANDARD",18,"SHAMAN",8,13,8
"BGT_RANKED_STANDARD",18,"SHAMAN",9,10,6
"BGT_RANKED_STANDARD",18,"SHAMAN",10,7,6
"BGT_RANKED_STANDARD",18,"SHAMAN",11,3,1
"BGT_RANKED_STANDARD",18,"SHAMAN",12,2,1
"BGT_RANKED_STANDARD",18,"SHAMAN",13,4,4
"BGT_RANKED_STANDARD",18,"SHAMAN",14,1,0
"BGT_RANKED_STANDARD",18,"SHAMAN",15,3,3
"BGT_RANKED_STANDARD",18,"SHAMAN",16,2,2
"BGT_RANKED_STANDARD",18,"SHAMAN",17,3,3
"BGT_RANKED_STANDARD",18,"SHAMAN",18,1,1
"BGT_RANKED_STANDARD",18,"SHAMAN",19,1,1
"BGT_RANKED_STANDARD",18,"SHAMAN",24,1,1
"BGT_RANKED_STANDARD",19,"SHAMAN",2,6,4
"BGT_RANKED_STANDARD",19,"SHAMAN",3,32,24
"BGT_RANKED_STANDARD",19,"SHAMAN",4,13,11
"BGT_RANKED_STANDARD",19,"SHAMAN",5,8,4
"BGT_RANKED_STANDARD",19,"SHAMAN",6,8,3
"BGT_RANKED_STANDARD",19,"SHAMAN",7,9,6
"BGT_RANKED_STANDARD",19,"SHAMAN",8,8,6
"BGT_RANKED_STANDARD",19,"SHAMAN",9,4,3
"BGT_RANKED_STANDARD",19,"SHAMAN",10,7,4
"BGT_RANKED_STANDARD",19,"SHAMAN",11,6,6
"BGT_RANKED_STANDARD",19,"SHAMAN",12,5,4
"BGT_RANKED_STANDARD",19,"SHAMAN",13,5,4
"BGT_RANKED_STANDARD",19,"SHAMAN",14,2,0
"BGT_RANKED_STANDARD",19,"SHAMAN",15,1,1
"BGT_RANKED_STANDARD",19,"SHAMAN",16,2,1
"BGT_RANKED_STANDARD",19,"SHAMAN",17,3,1
"BGT_RANKED_STANDARD",19,"SHAMAN",21,1,1
"BGT_RANKED_STANDARD",19,"SHAMAN",23,1,1
"BGT_RANKED_STANDARD",20,"SHAMAN",2,3,1
"BGT_RANKED_STANDARD",20,"SHAMAN",3,16,11
"BGT_RANKED_STANDARD",20,"SHAMAN",4,7,3
"BGT_RANKED_STANDARD",20,"SHAMAN",5,5,4
"BGT_RANKED_STANDARD",20,"SHAMAN",6,3,1
"BGT_RANKED_STANDARD",20,"SHAMAN",7,3,3
"BGT_RANKED_STANDARD",20,"SHAMAN",8,7,6
"BGT_RANKED_STANDARD",20,"SHAMAN",9,5,3
"BGT_RANKED_STANDARD",20,"SHAMAN",10,2,2
"BGT_RANKED_STANDARD",20,"SHAMAN",12,1,1
"BGT_RANKED_STANDARD",20,"SHAMAN",13,1,1
"BGT_RANKED_STANDARD",20,"SHAMAN",14,1,1
"BGT_RANKED_STANDARD",20,"SHAMAN",25,1,1
"BGT_RANKED_STANDARD",21,"SHAMAN",3,1,1
"BGT_RANKED_STANDARD",21,"SHAMAN",4,1,1
"BGT_RANKED_STANDARD",21,"SHAMAN",15,1,0
"BGT_RANKED_STANDARD",22,"SHAMAN",3,1,1
"BGT_RANKED_STANDARD",22,"SHAMAN",6,1,1
"BGT_RANKED_STANDARD",23,"SHAMAN",4,1,0
"BGT_RANKED_STANDARD",25,"SHAMAN",5,1,1
"BGT_RANKED_STANDARD",25,"SHAMAN",6,0,0
"BGT_RANKED_STANDARD",0,"WARLOCK",2,4,3
"BGT_RANKED_STANDARD",0,"WARLOCK",3,15,10
"BGT_RANKED_STANDARD",0,"WARLOCK",4,1,0
"BGT_RANKED_STANDARD",0,"WARLOCK",5,3,3
"BGT_RANKED_STANDARD",0,"WARLOCK",7,1,1
"BGT_RANKED_STANDARD",0,"WARLOCK",8,5,5
"BGT_RANKED_STANDARD",0,"WARLOCK",9,2,2
"BGT_RANKED_STANDARD",0,"WARLOCK",10,1,1
"BGT_RANKED_STANDARD",0,"WARLOCK",11,2,2
"BGT_RANKED_STANDARD",0,"WARLOCK",12,1,1
"BGT_RANKED_STANDARD",0,"WARLOCK",13,0,0
"BGT_RANKED_STANDARD",0,"WARLOCK",14,2,1
"BGT_RANKED_STANDARD",0,"WARLOCK",16,1,0
"BGT_RANKED_STANDARD",1,"WARLOCK",3,1,1
"BGT_RANKED_STANDARD",1,"WARLOCK",6,1,1
"BGT_RANKED_STANDARD",1,"WARLOCK",7,1,0
"BGT_RANKED_STANDARD",1,"WARLOCK",11,1,1
"BGT_RANKED_STANDARD",2,"WARLOCK",2,1,0
"BGT_RANKED_STANDARD",3,"WARLOCK",2,2,2
"BGT_RANKED_STANDARD",3,"WARLOCK",3,7,5
"BGT_RANKED_STANDARD",3,"WARLOCK",5,1,1
"BGT_RANKED_STANDARD",3,"WARLOCK",6,2,1
"BGT_RANKED_STANDARD",3,"WARLOCK",7,3,3
"BGT_RANKED_STANDARD",3,"WARLOCK",10,1,1
"BGT_RANKED_STANDARD",4,"WARLOCK",2,2,2
"BGT_RANKED_STANDARD",4,"WARLOCK",3,16,14
"BGT_RANKED_STANDARD",4,"WARLOCK",4,3,2
"BGT_RANKED_STANDARD",4,"WARLOCK",5,2,2
"BGT_RANKED_STANDARD",4,"WARLOCK",6,3,3
"BGT_RANKED_STANDARD",4,"WARLOCK",7,2,2
"BGT_RANKED_STANDARD",4,"WARLOCK",8,2,2
"BGT_RANKED_STANDARD",4,"WARLOCK",10,4,4
"BGT_RANKED_STANDARD",4,"WARLOCK",11,2,2
"BGT_RANKED_STANDARD",4,"WARLOCK",12,1,1
"BGT_RANKED_STANDARD",4,"WARLOCK",13,2,2
"BGT_RANKED_STANDARD",4,"WARLOCK",14,3,2
"BGT_RANKED_STANDARD",5,"WARLOCK",2,10,6
"BGT_RANKED_STANDARD",5,"WARLOCK",3,52,41
"BGT_RANKED_STANDARD",5,"WARLOCK",4,21,13
"BGT_RANKED_STANDARD",5,"WARLOCK",5,16,11
"BGT_RANKED_STANDARD",5,"WARLOCK",6,14,12
"BGT_RANKED_STANDARD",5,"WARLOCK",7,5,3
"BGT_RANKED_STANDARD",5,"WARLOCK",8,8,7
"BGT_RANKED_STANDARD",5,"WARLOCK",9,4,4
"BGT_RANKED_STANDARD",5,"WARLOCK",10,4,4
"BGT_RANKED_STANDARD",5,"WARLOCK",11,4,3
"BGT_RANKED_STANDARD",5,"WARLOCK",12,3,3
"BGT_RANKED_STANDARD",5,"WARLOCK",13,6,5
"BGT_RANKED_STANDARD",5,"WARLOCK",14,1,1
"BGT_RANKED_STANDARD",5,"WARLOCK",15,2,1
"BGT_RANKED_STANDARD",5,"WARLOCK",17,2,2
"BGT_RANKED_STANDARD",5,"WARLOCK",19,2,2
"BGT_RANKED_STANDARD",6,"WARLOCK",2,2,2
"BGT_RANKED_STANDARD",6,"WARLOCK",3,2,1
"BGT_RANKED_STANDARD",6,"WARLOCK",4,4,4
"BGT_RANKED_STANDARD",6,"WARLOCK",5,2,2
"BGT_RANKED_STANDARD",6,"WARLOCK",6,2,2
"BGT_RANKED_STANDARD",6,"WARLOCK",8,1,1
"BGT_RANKED_STANDARD",6,"WARLOCK",9,1,1
"BGT_RANKED_STANDARD",6,"WARLOCK",10,2,2
"BGT_RANKED_STANDARD",6,"WARLOCK",13,1,1
"BGT_RANKED_STANDARD",6,"WARLOCK",14,0,0
"BGT_RANKED_STANDARD",7,"WARLOCK",2,2,2
"BGT_RANKED_STANDARD",7,"WARLOCK",3,5,5
"BGT_RANKED_STANDARD",7,"WARLOCK",5,3,2
"BGT_RANKED_STANDARD",7,"WARLOCK",6,1,1
"BGT_RANKED_STANDARD",7,"WARLOCK",7,4,2
"BGT_RANKED_STANDARD",7,"WARLOCK",8,1,0
"BGT_RANKED_STANDARD",7,"WARLOCK",10,1,0
"BGT_RANKED_STANDARD",7,"WARLOCK",11,1,1
"BGT_RANKED_STANDARD",7,"WARLOCK",13,1,1
"BGT_RANKED_STANDARD",8,"WARLOCK",2,3,3
"BGT_RANKED_STANDARD",8,"WARLOCK",3,12,11
"BGT_RANKED_STANDARD",8,"WARLOCK",4,6,5
"BGT_RANKED_STANDARD",8,"WARLOCK",5,3,3
"BGT_RANKED_STANDARD",8,"WARLOCK",6,4,4
"BGT_RANKED_STANDARD",8,"WARLOCK",7,4,3
"BGT_RANKED_STANDARD",8,"WARLOCK",8,2,2
"BGT_RANKED_STANDARD",8,"WARLOCK",9,4,3
"BGT_RANKED_STANDARD",8,"WARLOCK",10,1,0
"BGT_RANKED_STANDARD",8,"WARLOCK",11,1,1
"BGT_RANKED_STANDARD",8,"WARLOCK",12,3,2
"BGT_RANKED_STANDARD",8,"WARLOCK",14,1,1
"BGT_RANKED_STANDARD",8,"WARLOCK",16,1,0
"BGT_RANKED_STANDARD",9,"WARLOCK",2,4,3
"BGT_RANKED_STANDARD",9,"WARLOCK",3,18,12
"BGT_RANKED_STANDARD",9,"WARLOCK",4,6,3
"BGT_RANKED_STANDARD",9,"WARLOCK",5,3,3
"BGT_RANKED_STANDARD",9,"WARLOCK",6,7,6
"BGT_RANKED_STANDARD",9,"WARLOCK",7,2,1
"BGT_RANKED_STANDARD",9,"WARLOCK",8,2,1
"BGT_RANKED_STANDARD",9,"WARLOCK",9,4,4
"BGT_RANKED_STANDARD",9,"WARLOCK",10,5,4
"BGT_RANKED_STANDARD",9,"WARLOCK",11,3,2
"BGT_RANKED_STANDARD",9,"WARLOCK",12,1,1
"BGT_RANKED_STANDARD",9,"WARLOCK",14,4,3
"BGT_RANKED_STANDARD",9,"WARLOCK",18,0,0
"BGT_RANKED_STANDARD",10,"WARLOCK",2,9,5
"BGT_RANKED_STANDARD",10,"WARLOCK",3,44,32
"BGT_RANKED_STANDARD",10,"WARLOCK",4,16,14
"BGT_RANKED_STANDARD",10,"WARLOCK",5,17,14
"BGT_RANKED_STANDARD",10,"WARLOCK",6,11,8
"BGT_RANKED_STANDARD",10,"WARLOCK",7,5,4
"BGT_RANKED_STANDARD",10,"WARLOCK",8,11,8
"BGT_RANKED_STANDARD",10,"WARLOCK",9,12,9
"BGT_RANKED_STANDARD",10,"WARLOCK",10,5,3
"BGT_RANKED_STANDARD",10,"WARLOCK",11,2,2
"BGT_RANKED_STANDARD",10,"WARLOCK",12,2,2
"BGT_RANKED_STANDARD",10,"WARLOCK",13,2,2
"BGT_RANKED_STANDARD",10,"WARLOCK",14,5,4
"BGT_RANKED_STANDARD",10,"WARLOCK",15,1,0
"BGT_RANKED_STANDARD",10,"WARLOCK",18,1,0
"BGT_RANKED_STANDARD",11,"WARLOCK",2,2,1
"BGT_RANKED_STANDARD",11,"WARLOCK",3,9,6
"BGT_RANKED_STANDARD",11,"WARLOCK",4,4,4
"BGT_RANKED_STANDARD",11,"WARLOCK",5,3,2
"BGT_RANKED_STANDARD",11,"WARLOCK",6,3,2
"BGT_RANKED_STANDARD",11,"WARLOCK",7,2,2
"BGT_RANKED_STANDARD",11,"WARLOCK",9,2,2
"BGT_RANKED_STANDARD",11,"WARLOCK",10,1,1
"BGT_RANKED_STANDARD",11,"WARLOCK",12,1,0
"BGT_RANKED_STANDARD",11,"WARLOCK",13,1,1
"BGT_RANKED_STANDARD",12,"WARLOCK",2,6,4
"BGT_RANKED_STANDARD",12,"WARLOCK",3,12,9
"BGT_RANKED_STANDARD",12,"WARLOCK",4,5,4
"BGT_RANKED_STANDARD",12,"WARLOCK",5,4,3
"BGT_RANKED_STANDARD",12,"WARLOCK",6,2,2
"BGT_RANKED_STANDARD",12,"WARLOCK",7,3,3
"BGT_RANKED_STANDARD",12,"WARLOCK",9,2,2
"BGT_RANKED_STANDARD",12,"WARLOCK",10,1,1
"BGT_RANKED_STANDARD",12,"WARLOCK",12,1,1
"BGT_RANKED_STANDARD",12,"WARLOCK",13,1,0
"BGT_RANKED_STANDARD",12,"WARLOCK",14,2,1
"BGT_RANKED_STANDARD",12,"WARLOCK",15,2,2
"BGT_RANKED_STANDARD",12,"WARLOCK",16,0,0
"BGT_RANKED_STANDARD",13,"WARLOCK",2,5,5
"BGT_RANKED_STANDARD",13,"WARLOCK",3,21,16
"BGT_RANKED_STANDARD",13,"WARLOCK",4,4,2
"BGT_RANKED_STANDARD",13,"WARLOCK",5,8,7
"BGT_RANKED_STANDARD",13,"WARLOCK",6,6,5
"BGT_RANKED_STANDARD",13,"WARLOCK",7,7,5
"BGT_RANKED_STANDARD",13,"WARLOCK",8,7,7
"BGT_RANKED_STANDARD",13,"WARLOCK",9,5,3
"BGT_RANKED_STANDARD",13,"WARLOCK",10,3,3
"BGT_RANKED_STANDARD",13,"WARLOCK",11,2,2
"BGT_RANKED_STANDARD",13,"WARLOCK",12,2,2
"BGT_RANKED_STANDARD",13,"WARLOCK",13,1,1
"BGT_RANKED_STANDARD",13,"WARLOCK",14,1,0
"BGT_RANKED_STANDARD",13,"WARLOCK",21,1,1
"BGT_RANKED_STANDARD",14,"WARLOCK",2,10,7
"BGT_RANKED_STANDARD",14,"WARLOCK",3,46,37
"BGT_RANKED_STANDARD",14,"WARLOCK",4,8,6
"BGT_RANKED_STANDARD",14,"WARLOCK",5,12,9
"BGT_RANKED_STANDARD",14,"WARLOCK",6,11,6
"BGT_RANKED_STANDARD",14,"WARLOCK",7,6,5
"BGT_RANKED_STANDARD",14,"WARLOCK",8,5,3
"BGT_RANKED_STANDARD",14,"WARLOCK",9,8,8
"BGT_RANKED_STANDARD",14,"WARLOCK",10,5,3
"BGT_RANKED_STANDARD",14,"WARLOCK",11,0,0
"BGT_RANKED_STANDARD",14,"WARLOCK",12,5,4
"BGT_RANKED_STANDARD",14,"WARLOCK",13,2,2
"BGT_RANKED_STANDARD",14,"WARLOCK",14,3,2
"BGT_RANKED_STANDARD",14,"WARLOCK",15,2,1
"BGT_RANKED_STANDARD",14,"WARLOCK",16,2,2
"BGT_RANKED_STANDARD",14,"WARLOCK",17,1,1
"BGT_RANKED_STANDARD",14,"WARLOCK",24,1,1
"BGT_RANKED_STANDARD",15,"WARLOCK",2,9,6
"BGT_RANKED_STANDARD",15,"WARLOCK",3,55,39
"BGT_RANKED_STANDARD",15,"WARLOCK",4,14,10
"BGT_RANKED_STANDARD",15,"WARLOCK",5,26,20
"BGT_RANKED_STANDARD",15,"WARLOCK",6,15,10
"BGT_RANKED_STANDARD",15,"WARLOCK",7,21,15
"BGT_RANKED_STANDARD",15,"WARLOCK",8,20,14
"BGT_RANKED_STANDARD",15,"WARLOCK",9,11,8
"BGT_RANKED_STANDARD",15,"WARLOCK",10,9,7
"BGT_RANKED_STANDARD",15,"WARLOCK",11,8,4
"BGT_RANKED_STANDARD",15,"WARLOCK",12,6,5
"BGT_RANKED_STANDARD",15,"WARLOCK",13,4,4
"BGT_RANKED_STANDARD",15,"WARLOCK",14,4,2
"BGT_RANKED_STANDARD",15,"WARLOCK",15,4,4
"BGT_RANKED_STANDARD",15,"WARLOCK",16,3,2
"BGT_RANKED_STANDARD",15,"WARLOCK",18,3,2
"BGT_RANKED_STANDARD",15,"WARLOCK",19,1,1
"BGT_RANKED_STANDARD",16,"WARLOCK",2,4,4
"BGT_RANKED_STANDARD",16,"WARLOCK",3,10,8
"BGT_RANKED_STANDARD",16,"WARLOCK",4,3,3
"BGT_RANKED_STANDARD",16,"WARLOCK",5,4,3
"BGT_RANKED_STANDARD",16,"WARLOCK",7,5,4
"BGT_RANKED_STANDARD",16,"WARLOCK",13,1,0
"BGT_RANKED_STANDARD",16,"WARLOCK",14,1,1
"BGT_RANKED_STANDARD",17,"WARLOCK",2,2,2
"BGT_RANKED_STANDARD",17,"WARLOCK",3,16,12
"BGT_RANKED_STANDARD",17,"WARLOCK",4,3,2
"BGT_RANKED_STANDARD",17,"WARLOCK",5,4,3
"BGT_RANKED_STANDARD",17,"WARLOCK",6,1,1
"BGT_RANKED_STANDARD",17,"WARLOCK",7,4,4
"BGT_RANKED_STANDARD",17,"WARLOCK",8,1,1
"BGT_RANKED_STANDARD",17,"WARLOCK",9,4,2
"BGT_RANKED_STANDARD",17,"WARLOCK",10,3,1
"BGT_RANKED_STANDARD",17,"WARLOCK",11,1,1
"BGT_RANKED_STANDARD",17,"WARLOCK",12,3,3
"BGT_RANKED_STANDARD",17,"WARLOCK",13,1,0
"BGT_RANKED_STANDARD",17,"WARLOCK",14,2,2
"BGT_RANKED_STANDARD",17,"WARLOCK",16,1,1
"BGT_RANKED_STANDARD",18,"WARLOCK",2,5,1
"BGT_RANKED_STANDARD",18,"WARLOCK",3,15,10
"BGT_RANKED_STANDARD",18,"WARLOCK",4,7,5
"BGT_RANKED_STANDARD",18,"WARLOCK",5,5,3
"BGT_RANKED_STANDARD",18,"WARLOCK",6,8,5
"BGT_RANKED_STANDARD",18,"WARLOCK",7,2,1
"BGT_RANKED_STANDARD",18,"WARLOCK",8,7,7
"BGT_RANKED_STANDARD",18,"WARLOCK",9,5,3
"BGT_RANKED_STANDARD",18,"WARLOCK",10,4,3
"BGT_RANKED_STANDARD",18,"WARLOCK",11,2,1
"BGT_RANKED_STANDARD",18,"WARLOCK",12,1,1
"BGT_RANKED_STANDARD",18,"WARLOCK",13,1,1
"BGT_RANKED_STANDARD",18,"WARLOCK",14,2,1
"BGT_RANKED_STANDARD",18,"WARLOCK",15,2,2
"BGT_RANKED_STANDARD",18,"WARLOCK",17,0,0
"BGT_RANKED_STANDARD",18,"WARLOCK",18,1,1
"BGT_RANKED_STANDARD",19,"WARLOCK",2,6,5
"BGT_RANKED_STANDARD",19,"WARLOCK",3,16,11
"BGT_RANKED_STANDARD",19,"WARLOCK",4,5,4
"BGT_RANKED_STANDARD",19,"WARLOCK",5,6,4
"BGT_RANKED_STANDARD",19,"WARLOCK",6,9,8
"BGT_RANKED_STANDARD",19,"WARLOCK",7,13,7
"BGT_RANKED_STANDARD",19,"WARLOCK",8,6,5
"BGT_RANKED_STANDARD",19,"WARLOCK",9,2,0
"BGT_RANKED_STANDARD",19,"WARLOCK",10,3,3
"BGT_RANKED_STANDARD",19,"WARLOCK",11,4,3
"BGT_RANKED_STANDARD",19,"WARLOCK",12,3,2
"BGT_RANKED_STANDARD",19,"WARLOCK",13,2,2
"BGT_RANKED_STANDARD",19,"WARLOCK",14,1,1
"BGT_RANKED_STANDARD",19,"WARLOCK",16,3,1
"BGT_RANKED_STANDARD",19,"WARLOCK",18,1,1
"BGT_RANKED_STANDARD",19,"WARLOCK",20,1,1
"BGT_RANKED_STANDARD",19,"WARLOCK",22,1,1
"BGT_RANKED_STANDARD",20,"WARLOCK",2,4,2
"BGT_RANKED_STANDARD",20,"WARLOCK",3,16,11
"BGT_RANKED_STANDARD",20,"WARLOCK",4,5,4
"BGT_RANKED_STANDARD",20,"WARLOCK",5,6,6
"BGT_RANKED_STANDARD",20,"WARLOCK",6,4,2
"BGT_RANKED_STANDARD",20,"WARLOCK",7,3,3
"BGT_RANKED_STANDARD",20,"WARLOCK",8,7,5
"BGT_RANKED_STANDARD",20,"WARLOCK",9,3,3
