player_class,card_name,times_played,wins,win_pc
SHAMAN,Totemic Call,2946109,1392627,0.472700433
MAGE,Fireblast,1593324,798307,0.5010324328
WARLOCK,Life Tap,1368534,705264,0.5153426952
DRUID,Shapeshift,1268207,630658,0.4972831722
PRIEST,Lesser Heal,1207377,598755,0.4959138695
ROGUE,Dagger Mastery,1176005,522314,0.4441426695
SHAMAN,Totemic Call,1061669,505879,0.4764940862
WARRIOR,Armor Up!,1019979,371396,36.41%
SHAMAN,Jade Claws,975433,530927,0.5442987883
SHAMAN,Spirit Claws,865936,459957,0.5311674304
SHAMAN,Jade Lightning,835669,456259,0.5459805258
SHAMAN,Maelstrom Portal,790492,401866,0.5083745313
SHAMAN,Flametongue Totem,679675,391263,0.5756618972
SHAMAN,Tunnel Trogg,679359,363944,0.5357167565
SHAMAN,Totem Golem,678272,344268,0.5075662861
SHAMAN,Small-Time Buccaneer,676196,360958,0.5338067661
SHAMAN,Azure Drake,624453,333010,0.533282729
WARRIOR,Fiery War Axe,563382,291714,51.78%
DRUID,Jade Idol,556228,322557,0.5799006882
SHAMAN,The Coin,545364,274734,0.5037626246
SHAMAN,Lightning Bolt,532608,271463,0.5096862984
SHAMAN,Feral Spirit,501930,243528,0.4851831929
WARRIOR,Small-Time Buccaneer,489342,250713,51.23%
WARRIOR,N'Zoth's First Mate,465282,243912,52.42%
DRUID,Wrath,438511,222349,0.5070545551
SHAMAN,Hex,431781,209986,0.4863252436
DRUID,Innervate,418476,222664,0.5320830824
DRUID,Swipe,413949,216339,0.522622352
PRIEST,Drakonid Operative,411621,227700,0.5531787737
ROGUE,Backstab,410830,204880,0.4986977582
SHAMAN,Jade Spirit,406698,226811,0.5576889977
PRIEST,Lesser Heal,392344,201527,0.5136487368
SHAMAN,Flamewreathed Faceless,388370,196108,0.5049514638
WARRIOR,Frothing Berserker,386456,192689,49.86%
SHAMAN,Thing from Below,385669,202011,0.5237937195
WARRIOR,Kor'kron Elite,378936,195081,51.48%
SHAMAN,Lightning Storm,378868,178681,0.4716180833
DRUID,Wild Growth,376139,195312,0.5192548499
ROGUE,The Coin,372170,189202,0.5083752049
DRUID,Living Roots,369054,188904,0.511860053
ROGUE,Eviscerate,367990,187985,0.5108426859
DRUID,Jade Blossom,366118,210002,0.573591028
SHAMAN,Southsea Deckhand,362471,188708,0.5206154423
ROGUE,Small-Time Buccaneer,356464,181454,0.5090387809
ROGUE,Swashburglar,352771,175173,0.4965629261
PRIEST,Netherspite Historian,352531,181795,0.5156851454
PRIEST,Power Word: Shield,350993,179461,0.5112950971
PRIEST,Wyrmrest Agent,350107,178244,0.5091129283
SHAMAN,Bloodmage Thalnos,340591,178564,0.5242769187
WARRIOR,Upgrade!,339895,172238,50.67%
PRIEST,Northshire Cleric,336316,173745,0.5166123527
SHAMAN,Mana Tide Totem,334714,183609,0.5485548857
WARRIOR,The Coin,332027,175893,52.98%
SHAMAN,Jinyu Waterspeaker,330434,167818,0.507871466
WARRIOR,Southsea Deckhand,328388,164107,49.97%
WARRIOR,Bloodsail Raider,328329,165560,50.43%
SHAMAN,Lava Burst,327082,181107,0.5537051871
PRIEST,Twilight Whelp,324668,168196,0.5180553673
PRIEST,Twilight Guardian,321751,161366,0.5015244708
DRUID,Nourish,319966,177264,0.5540088634
DRUID,Jade Behemoth,319874,180119,0.5630935931
PRIEST,Kabal Talonpriest,318297,171063,0.537432021
DRUID,Jade Spirit,306306,171848,0.5610337375
MAGE,Fireball,300512,171409,0.570389868
SHAMAN,Jade Chieftain,297971,170018,0.5705857281
PRIEST,Shadow Word: Pain,297255,146062,0.491369363
DRUID,Azure Drake,297041,160623,0.5407435337
DRUID,Feral Rage,296035,153666,0.5190805141
WARRIOR,Bloodsail Cultist,293846,161412,54.93%
ROGUE,Azure Drake,292058,144281,0.4940148875
WARRIOR,Dread Corsair,290495,146717,50.51%
SHAMAN,Aya Blackpaw,288449,165365,0.5732902523
PRIEST,Blackwing Corruptor,282560,152134,0.5384130804
PALADIN,Reinforce,282173,126840,0.4495114699
ROGUE,Tomb Pillager,280419,142219,0.5071660622
MAGE,Frostbolt,266288,133961,0.5030681067
WARRIOR,Arcanite Reaper,259220,130469,50.33%
PRIEST,Shadow Word: Death,258668,123031,0.4756328576
WARRIOR,Heroic Strike,256783,127951,49.83%
ROGUE,Fan of Knives,250408,119436,0.4769655922
ROGUE,Preparation,247237,131770,0.5329703887
WARLOCK,Dark Peddler,243160,124215,0.5108364863
ROGUE,Cold Blood,241352,140293,0.5812796248
PRIEST,Azure Drake,231156,117533,0.5084574919
WARLOCK,Mortal Coil,230455,122753,0.5326549652
WARLOCK,Twilight Drake,218104,121473,0.5569498955
MAGE,Arcane Intellect,216287,105724,0.4888134747
WARLOCK,Imp Gang Boss,215882,113146,0.5241103936
PRIEST,The Coin,215629,103822,0.4814844014
DRUID,The Coin,212830,103822,0.4878165672
WARRIOR,Tank Up!,212218,104019,49.02%
WARLOCK,Kazakus,211085,118005,0.5590401971
WARRIOR,Sir Finley Mrrgglton,210946,110767,52.51%
WARLOCK,Shadow Bolt,210361,108222,0.5144584785
MAGE,Forgotten Torch,206607,102244,0.4948719066
MAGE,The Coin,203495,101420,0.4983906238
WARLOCK,The Coin,202449,98505,0.4865669872
MAGE,Babbling Book,199560,97925,0.49070455
DRUID,Raven Idol,199528,99113,0.4967373
WARLOCK,Mistress of Mixtures,198526,102070,0.5141392059
MAGE,Arcane Blast,197481,98756,0.5000784886
WARLOCK,Doomsayer,188588,91789,0.4867170764
SHAMAN,Devolve,185874,84545,0.4548511357
WARLOCK,INFERNO!,185846,126638,0.6814136436
ROGUE,Sap,185498,88785,0.4786304974
WARLOCK,Acidic Swamp Ooze,182536,96138,0.5266796687
WARLOCK,Second-Rate Bruiser,181260,93195,0.5141509434
WARLOCK,Dirty Rat,179615,92228,0.513476046
ROGUE,SI:7 Agent,177974,86448,0.4857338712
MAGE,Firelands Portal,177206,95339,0.5380122569
PRIEST,Holy Nova,177022,91115,0.514710036
WARLOCK,Refreshment Vendor,176515,92009,0.5212531513
MAGE,Kazakus,172357,94680,0.5493249476
MAGE,Fireblast,172183,86850,0.5044051968
MAGE,Azure Drake,170641,88654,0.5195351645
WARLOCK,Earthen Ring Farseer,170273,90274,0.5301721353
ROGUE,Gadgetzan Auctioneer,169894,88157,0.518894134
PRIEST,Brann Bronzebeard,169498,92218,0.5440654167
WARLOCK,Hellfire,167960,87773,0.5225827578
ROGUE,Edwin VanCleef,167364,92367,0.5518928802
WARLOCK,Brann Bronzebeard,165746,94299,0.5689368069
MAGE,Doomsayer,162411,78432,0.4829229547
WARLOCK,Reno Jackson,158695,102375,0.6451053908
MAGE,Water Elemental,158076,81841,0.517731977
WARLOCK,Emperor Thaurissan,158068,97067,0.614083812
WARLOCK,Mountain Giant,157109,94135,0.599170003
DRUID,Fandral Staghelm,156113,89340,0.5722777732
WARLOCK,Siphon Soul,155631,82445,0.5297466443
ROGUE,Counterfeit Coin,154514,80462,0.520742457
MAGE,Blizzard,152181,72094,0.4737385087
MAGE,Flamestrike,151574,78139,0.5155171731
WARLOCK,Demonwrath,150455,75657,0.5028546742
MAGE,Bloodmage Thalnos,150012,76275,0.5084593233
WARRIOR,Mortal Strike,149942,78021,52.03%
MAGE,Volcanic Potion,149647,72256,0.4828429571
MAGE,Ice Block,148372,67102,0.4522551425
WARLOCK,Abyssal Enforcer,147429,88294,0.5988916699
SHAMAN,Brann Bronzebeard,147355,86584,0.5875877982
ROGUE,Conceal,146665,76290,0.5201650019
MAGE,Kabal Courier,144672,71522,0.4943734793
HUNTER,Steady Shot,144467,60065,0.4157696913
DRUID,Aya Blackpaw,137924,89763,0.6508149416
SHAMAN,Sir Finley Mrrgglton,136117,67170,0.4934725273
DRUID,Druid of the Claw,135154,67096,0.4964410968
ROGUE,Questing Adventurer,135106,69999,0.5181043033
SHAMAN,Patches the Pirate,134741,55945,0.4152039839
DRUID,Gadgetzan Auctioneer,134699,80266,0.5958915805
WARRIOR,Southsea Captain,134432,69786,51.91%
MAGE,Polymorph,132169,63568,0.4809599831
DRUID,Excess Mana,131559,74365,0.5652596934
DRUID,Ancient of War,131199,67151,0.5118255475
WARRIOR,Steady Shot,129981,63883,49.15%
MAGE,Acidic Swamp Ooze,127119,64920,0.51070257
WARLOCK,Defender of Argus,125389,71720,0.5719799982
PRIEST,Book Wyrm,123333,65986,0.5350230676
WARLOCK,Blastcrystal Potion,118677,60203,0.507284478
MAGE,Reno Jackson,118274,68205,0.5766694286
MAGE,Dirty Rat,116620,58740,0.5036871892
WARRIOR,Alexstrasza's Champion,116099,64023,55.15%
WARLOCK,Voidwalker,112470,54453,0.4841557749
WARRIOR,Slam,112188,51585,45.98%
PRIEST,Dragonfire Potion,111269,49656,0.4462698505
MAGE,Brann Bronzebeard,110642,61757,0.558169592
WARLOCK,Power Overwhelming,105083,70709,0.6728871464
WARRIOR,Fierce Monkey,103500,49366,47.70%
WARLOCK,Sunfury Protector,102237,53390,0.5222179837
MAGE,Emperor Thaurissan,102011,57961,0.5681838233
PRIEST,Potion of Madness,101141,50257,0.4969003668
ROGUE,Southsea Deckhand,101057,50151,0.4962644844
MAGE,Frost Nova,100629,45746,0.4546005625
WARRIOR,Ravaging Ghoul,99450,45882,46.14%
WARRIOR,Life Tap,98070,47064,47.99%
WARLOCK,Shadowflame,97275,54818,0.563536366
MAGE,Cabalist's Tome,94881,48492,0.5110823031
WARLOCK,Twisting Nether,94540,45075,0.4767823144
WARRIOR,Twilight Guardian,94444,46346,49.07%
PALADIN,Truesilver Champion,91737,44683,0.487077188
DRUID,Mulch,90022,43179,0.479649419
WARLOCK,Lord Jaraxxus,90003,57438,0.6381787274
WARRIOR,Fireblast,89854,39012,43.42%
MAGE,Arcane Missiles,89114,43161,0.4843346724
WARRIOR,Blackwing Corruptor,88348,46738,52.90%
WARLOCK,Kazakus Potion,87045,52828,0.6069044747
WARRIOR,Bash,85658,38750,45.24%
WARLOCK,Faceless Shambler,85609,52055,0.6080552278
WARLOCK,Sylvanas Windrunner,85243,48909,0.5737597222
SHAMAN,Steady Shot,84969,38028,0.4475514599
DRUID,Brann Bronzebeard,84046,50203,0.5973276539
MAGE,Forbidden Flame,83887,41317,0.4925316199
MAGE,Kazakus Potion,83599,50635,0.6056890633
WARLOCK,Soulfire,83531,43213,0.5173288959
MAGE,Mana Wyrm,82684,39987,0.4836123071
PRIEST,Acidic Swamp Ooze,81569,40618,0.4979587834
MAGE,Fireblast,80376,41065,0.5109112173
ROGUE,Leeroy Jenkins,79841,55026,0.6891947746
WARRIOR,Shield Block,79659,36044,45.25%
MAGE,Alexstrasza,79345,48468,0.6108513454
WARRIOR,Execute,78555,33142,42.19%
MAGE,Refreshment Vendor,77558,39108,0.5042419866
PALADIN,Reinforce,77208,35200,0.4559113045
WARRIOR,Armor Up!,77166,29581,38.33%
PRIEST,Twilight Drake,76998,41083,0.5335593132
MAGE,Acolyte of Pain,76921,38784,0.5042056136
ROGUE,Argent Horserider,76518,37557,0.4908256881
WARLOCK,Kazakus Potion,76456,45634,0.5968661714
SHAMAN,Bloodlust,76239,60679,0.795904983
WARRIOR,Azure Drake,76160,35830,47.05%
WARLOCK,Mind Control Tech,75768,39798,0.525261324
MAGE,Archmage Antonidas,75592,46470,0.6147475923
SHAMAN,Life Tap,74697,35294,0.4724955487
WARRIOR,Patches the Pirate,74395,24888,33.45%
WARRIOR,Alley Armorsmith,73930,34762,47.02%
MAGE,Mistress of Mixtures,73230,35908,0.4903454868
ROGUE,Bloodmage Thalnos,72907,35320,0.484452796
WARRIOR,Shield Slam,72165,32707,45.32%
WARLOCK,Kabal Courier,71683,36146,0.5042478691
WARRIOR,Leeroy Jenkins,70954,42903,60.47%
PRIEST,Blackwing Technician,70331,35271,0.5015000498
PALADIN,Aldor Peacekeeper,70318,31221,0.4439972695
MAGE,Sorcerer's Apprentice,69987,32844,0.4692871533
PALADIN,Bluegill Warrior,69024,34172,0.4950741771
PRIEST,Mind Spike,68885,41866,0.6077665675
PRIEST,Kazakus,68150,37403,0.5488334556
MAGE,Flamewaker,67669,33135,0.489662918
MAGE,Roaring Torch,66793,37584,0.5626936954
MAGE,Mirror Image,66733,30831,0.4620053047
PALADIN,Consecration,66705,32356,0.4850610899
PRIEST,Entomb,66213,31761,0.4796792171
SHAMAN,Healing Wave,66190,31976,0.483094123
WARRIOR,Shapeshift,65386,25841,39.52%
MAGE,Manic Soulcaster,63735,35627,0.5589864282
PALADIN,Murloc Warleader,62665,32650,0.5210244953
PRIEST,Defender of Argus,62528,34237,0.5475466991
WARRIOR,Drakonid Crusher,62232,34735,55.82%
ROGUE,Undercity Huckster,62026,28156,0.4539386709
PALADIN,Acolyte of Pain,62000,29927,0.4826935484
PALADIN,Doomsayer,61371,29122,0.4745237979
MAGE,Kazakus Potion,61313,34529,0.5631595257
ROGUE,Argent Squire,59542,27968,0.4697188539
SHAMAN,Fireblast,58650,22246,0.3793009378
PRIEST,Kabal Courier,58582,28810,0.4917892868
WARRIOR,Brawl,58326,21574,36.99%
PALADIN,Equality,58192,28203,0.484654248
WARRIOR,Dirty Rat,57938,26729,46.13%
ROGUE,"Shaku, the Collector",57796,28372,0.4908990242
ROGUE,Patches the Pirate,56418,20565,0.3645113262
WARRIOR,Acolyte of Pain,54257,24616,45.37%
PRIEST,Excavated Evil,54086,24750,0.4576045557
WARLOCK,Ragnaros the Firelord,53730,34206,0.6366275824
WARLOCK,Leeroy Jenkins,53491,43629,0.8156325363
ROGUE,Jade Shuriken,53391,27168,0.5088498061
WARLOCK,Faceless Manipulator,53313,37510,0.7035807402
ROGUE,Shadowstep,53180,26276,0.4940955246
PALADIN,The Coin,53172,22863,0.4299819454
PRIEST,Doomsayer,52169,22201,0.4255592402
PRIEST,Raza the Chained,51704,29326,0.5671901594
MAGE,Ice Barrier,50875,24045,0.4726289926
WARRIOR,Revenge,50656,22681,44.77%
WARLOCK,Corruption,50158,23147,0.4614817178
PRIEST,Priest of the Feast,48165,23272,0.4831724281
PRIEST,Ysera,47584,28609,0.6012315064
PALADIN,Ivory Knight,47483,23656,0.4981993556
WARRIOR,Acidic Swamp Ooze,46852,20642,44.06%
PALADIN,Wild Pyromancer,46784,21337,0.4560747264
ROGUE,Shadow Strike,45611,20803,0.4560961172
PALADIN,Solemn Vigil,45564,24215,0.5314502678
MAGE,Ice Lance,44998,23174,0.5150006667
MAGE,Mind Control Tech,44777,22132,0.4942716127
ROGUE,Shiv,44326,22526,0.5081893245
DRUID,Bloodmage Thalnos,43505,23053,0.5298931157
PRIEST,Heal,43394,25368,0.5845969489
MAGE,Second-Rate Bruiser,42940,21452,0.4995808104
ROGUE,Jade Swarmer,42872,21069,0.4914396343
HUNTER,Animal Companion,41926,18657,0.4449983304
WARRIOR,Faerie Dragon,41141,18357,44.62%
WARLOCK,Flame Imp,40624,18602,0.4579066562
SHAMAN,Shapeshift,40594,14874,0.3664088289
MAGE,Loot Hoarder,40213,18904,0.4700967349
WARRIOR,Grommash Hellscream,39974,21558,53.93%
PALADIN,Grimestreet Outfitter,39955,16449,0.4116881492
MAGE,Burgly Bully,39251,21738,0.5538202848
WARLOCK,Possessed Villager,38948,17884,0.4591763377
PALADIN,Smuggler's Run,38600,15965,0.4136010363
PRIEST,Reno Jackson,38590,21129,0.5475252656
WARLOCK,Spellbreaker,38415,19742,0.5139138357
WARRIOR,Justicar Trueheart,37859,18562,49.03%
MAGE,Ethereal Conjurer,37298,18886,0.5063542281
WARRIOR,Argent Horserider,37040,17441,47.09%
PALADIN,Tirion Fordring,36169,19124,0.5287400813
MAGE,Cult Sorcerer,35862,16643,0.4640845463
SHAMAN,Evolve,35582,19038,0.5350458097
PALADIN,Anyfin Can Happen,35064,24725,0.7051391741
MAGE,"Medivh, the Guardian",34341,21628,0.6298011124
ROGUE,Deadly Poison,34266,15910,0.4643086441
WARLOCK,Malchezaar's Imp,34077,16381,0.4807054612
ROGUE,Naga Corsair,33831,16860,0.4983594928
WARRIOR,Gorehowl,33819,16265,48.09%
PRIEST,Kabal Songstealer,33579,16997,0.5061794574
WARRIOR,The Curator,33443,16449,49.19%
PALADIN,Loot Hoarder,33180,14914,0.4494876432
WARRIOR,Ragnaros the Firelord,33137,16429,49.58%
WARRIOR,Naga Corsair,33040,15552,47.07%
DRUID,Dark Arakkoa,32784,16924,0.516227428
ROGUE,Barnes,31977,16122,0.5041748757
SHAMAN,White Eyes,31692,15820,0.4991796037
ROGUE,Unearthed Raptor,31688,16121,0.5087414794
SHAMAN,Acidic Swamp Ooze,31669,15640,0.4938583473
HUNTER,Eaglehorn Bow,31613,14421,0.4561730933
HUNTER,Quick Shot,31522,13446,0.4265592285
PRIEST,Holy Smite,31495,15439,0.4902047944
HUNTER,Kindly Grandmother,31398,13798,0.4394547423
ROGUE,Sinister Strike,30897,20860,0.6751464543
MAGE,Flame Lance,30739,15549,0.5058394873
PRIEST,Kazakus Potion,30711,18881,0.6147960014
ROGUE,Jade Spirit,30661,15265,0.4978637357
ROGUE,Beneath the Grounds,30276,14412,0.4760206104
HUNTER,Kill Command,30052,14036,0.467057101
WARRIOR,Blood To Ichor,29890,14184,47.45%
HUNTER,The Coin,29770,12515,0.420389654
PRIEST,Ragnaros the Firelord,29184,17188,0.5889528509
DRUID,Doomsayer,29156,13025,0.4467348059
DRUID,Moonfire,29074,16025,0.5511797482
WARRIOR,Elise Starseeker,29026,13003,44.80%
DRUID,Naturalize,28514,12976,0.4550747001
PRIEST,Museum Curator,28423,13598,0.4784153678
PRIEST,Inner Fire,28329,15760,0.5563203784
ROGUE,"Xaril, Poisoned Mind",28159,12803,0.4546681345
MAGE,Inkmaster Solia,28138,15636,0.5556898145
PRIEST,Thoughtsteal,26634,12369,0.4644063978
HUNTER,Savannah Highmane,26584,12836,0.4828468252
PALADIN,Wickerflame Burnbristle,26496,12474,0.4707880435
PALADIN,Barnes,26281,13327,0.5070963814
ROGUE,Bluegill Warrior,26167,13563,0.5183246073
WARLOCK,Kazakus Potion,26157,12361,0.4725694843
PRIEST,Chillmaw,26050,11062,0.4246449136
MAGE,Ragnaros the Firelord,25993,14356,0.552302543
PRIEST,Dirty Rat,25961,12509,0.4818381418
PALADIN,"Finja, the Flying Star",25917,15445,0.5959408882
WARRIOR,Bloodhoof Brave,25461,10796,42.40%
DRUID,Mire Keeper,25350,12853,0.5070216963
SHAMAN,Lava Shock,25190,12014,0.4769352918
PRIEST,Kazakus Potion,24924,13751,0.5517172203
WARLOCK,Felfire Potion,24816,13261,0.5343729852
PALADIN,"Ragnaros, Lightlord",24795,13424,0.5413994757
DRUID,Enchanted Raven,24481,10994,0.4490829623
WARLOCK,Darkshire Councilman,23906,10942,0.4577093617
DRUID,Acidic Swamp Ooze,23842,11282,0.4731985572
WARLOCK,Doomguard,23778,11808,0.4965934898
PALADIN,Grimestreet Enforcer,23721,10681,0.4502761266
DRUID,Power of the Wild,23120,11300,0.4887543253
DRUID,Arcane Giant,22899,13106,0.5723394035
PALADIN,Forbidden Healing,22788,10054,0.4411971213
SHAMAN,Thunder Bluff Valiant,22784,12092,0.5307233146
HUNTER,Houndmaster,22685,11183,0.4929689222
WARRIOR,Tank Up!,22153,10829,48.88%
HUNTER,Unleash the Hounds,21855,8716,0.3988103409
PALADIN,Mistress of Mixtures,21683,9112,0.4202370521
ROGUE,Aya Blackpaw,21535,12419,0.5766891107
SHAMAN,Ragnaros the Firelord,21361,11726,0.5489443378
DRUID,Mark of Y'Shaarj,21252,10408,0.4897421419
MAGE,Mirror Entity,21192,10870,0.5129294073
ROGUE,Journey Below,21192,9254,0.4366742167
SHAMAN,Kobold Geomancer,21002,9906,0.4716693648
HUNTER,Explosive Trap,20950,8094,0.3863484487
ROGUE,Murloc Warleader,20843,10508,0.5041500744
MAGE,Counterspell,20657,11347,0.5493053202
MAGE,Freezing Potion,20636,9684,0.4692769917
PRIEST,Sylvanas Windrunner,20611,10404,0.5047790015
WARLOCK,Dire Wolf Alpha,20478,9744,0.4758277176
DRUID,Moonglade Portal,20456,9196,0.4495502542
ROGUE,Coldlight Oracle,20344,11475,0.5640483681
PRIEST,Divine Spirit,20189,10880,0.5389073258
SHAMAN,Doppelgangster,19759,10886,0.5509388127
DRUID,Disciple of C'Thun,19722,9658,0.4897069263
WARRIOR,Cruel Taskmaster,19636,9153,46.61%
MAGE,Pyroblast,19510,14048,0.7200410046
DRUID,Kun the Forgotten King,19326,13963,0.722498189
MAGE,Faceless Summoner,19263,9834,0.5105123812
