card_name,times_played,card_cost,card_attack,card_health,has_taunt,opponent_class,avg_damage_soaked,avg_damage_output,win_rate
Timber Wolf,784,1,1,1,FALSE,DRUID,1.982142857,0.9693877551,38.9
Timber Wolf,100,1,1,1,FALSE,WARLOCK,2.19,0.84,42
Timber Wolf,481,1,1,1,FALSE,PRIEST,2.372141372,1.293139293,44.28
Timber Wolf,136,1,1,1,FALSE,SHAMAN,1.911764706,1.080882353,44.85
Timber Wolf,338,1,1,1,FALSE,PALADIN,2.532544379,0.9733727811,45.56
Timber Wolf,80,1,1,1,FALSE,ROGUE,1.975,0.5125,52.5
Timber Wolf,156,1,1,1,FALSE,WARRIOR,2.198717949,1.134615385,53.2
Timber Wolf,147,1,1,1,FALSE,HUNTER,2.428571429,0.9387755102,53.74
Timber Wolf,197,1,1,1,FALSE,MAGE,2.020304569,0.9137055838,55.32
Shattered Sun Cleric,3,3,3,2,FALSE,SHAMAN,3,1.666666667,0
Shattered Sun Cleric,4,3,3,2,FALSE,MAGE,2.25,2.5,0
Shattered Sun Cleric,2,3,3,2,FALSE,WARLOCK,2.5,0,0
Shattered Sun Cleric,4,3,3,2,FALSE,HUNTER,5,5,0
Shattered Sun Cleric,17,3,3,2,FALSE,PRIEST,2.705882353,2.647058824,17.64
Shattered Sun Cleric,5,3,3,2,FALSE,ROGUE,2.4,1.6,20
Shattered Sun Cleric,23,3,3,2,FALSE,DRUID,2.956521739,1.47826087,30.43
Shattered Sun Cleric,9,3,3,2,FALSE,PALADIN,3.222222222,0.6666666667,44.44
Shattered Sun Cleric,6,3,3,2,FALSE,WARRIOR,2.5,2.666666667,66.66
Faerie Dragon,565,2,3,2,FALSE,DRUID,2.608849558,2.883185841,37.52
Faerie Dragon,273,2,3,2,FALSE,PALADIN,2.553113553,1.644688645,40.29
Faerie Dragon,138,2,3,2,FALSE,WARRIOR,2.413043478,1.333333333,42.75
Faerie Dragon,297,2,3,2,FALSE,PRIEST,2.558922559,3.774410774,45.45
Faerie Dragon,66,2,3,2,FALSE,ROGUE,1.833333333,1.954545455,50
Faerie Dragon,169,2,3,2,FALSE,MAGE,2.118343195,2.313609467,50.29
Faerie Dragon,57,2,3,2,FALSE,HUNTER,3,2.175438596,50.87
Faerie Dragon,104,2,3,2,FALSE,SHAMAN,1.798076923,1.567307692,52.88
Faerie Dragon,74,2,3,2,FALSE,WARLOCK,3.148648649,2.648648649,55.4
Sorcerer's Apprentice,3870,2,3,2,FALSE,HUNTER,1.182170543,0.9829457364,43.17
Sorcerer's Apprentice,9320,2,3,2,FALSE,WARRIOR,1.461695279,1.258905579,46.74
Sorcerer's Apprentice,15862,2,3,2,FALSE,MAGE,1.320010087,1.104148279,52.61
Sorcerer's Apprentice,22332,2,3,2,FALSE,PALADIN,0.9258015404,0.6849364141,55.46
Sorcerer's Apprentice,8249,2,3,2,FALSE,SHAMAN,0.7542732452,0.7311189235,58.32
Sorcerer's Apprentice,6738,2,3,2,FALSE,ROGUE,0.7830216682,0.7294449392,60.13
Sorcerer's Apprentice,61167,2,3,2,FALSE,DRUID,0.8088348292,0.9401474651,64.99
Sorcerer's Apprentice,28117,2,3,2,FALSE,PRIEST,0.8076608458,0.8440089625,70.4
Sorcerer's Apprentice,7121,2,3,2,FALSE,WARLOCK,0.7577587417,0.7531245612,76.09
Dust Devil,1,1,3,1,FALSE,ROGUE,1,0,0
Dust Devil,8,1,3,1,FALSE,DRUID,1.75,1.5,37.5
Dust Devil,103,1,3,1,FALSE,SHAMAN,1.436893204,2.194174757,48.54
Dust Devil,2,1,3,1,FALSE,WARRIOR,2.5,6,50
Dust Devil,6,1,3,1,FALSE,PRIEST,3.166666667,2.5,50
Dust Devil,1,1,3,1,FALSE,PALADIN,0,0,100
Stormwind Knight,1,4,2,5,FALSE,MAGE,4,2,0
Stormwind Knight,3,4,2,5,FALSE,WARRIOR,3.333333333,4,33.33
Stormwind Knight,10,4,2,5,FALSE,DRUID,3.5,2.4,40
Stormwind Knight,5,4,2,5,FALSE,PRIEST,3.8,3,40
Stormwind Knight,4,4,2,5,FALSE,ROGUE,3.75,3,50
Stormwind Knight,4,4,2,5,FALSE,PALADIN,5,2.75,50
Stormwind Knight,4,4,2,5,FALSE,SHAMAN,6.25,6.5,50
Doomguard,974,5,5,7,FALSE,PALADIN,5.376796715,8.222792608,42.4
Doomguard,1274,5,5,7,FALSE,PRIEST,3.86577708,7.525902669,44.97
Doomguard,2432,5,5,7,FALSE,DRUID,4.975740132,8.493421053,45.14
Doomguard,482,5,5,7,FALSE,WARRIOR,4.890041494,7.273858921,45.85
Doomguard,457,5,5,7,FALSE,WARLOCK,3.5404814,5.973741794,51.64
Doomguard,757,5,5,7,FALSE,MAGE,3.961690885,6.811096433,51.78
Doomguard,280,5,5,7,FALSE,ROGUE,4.035714286,6.610714286,53.57
Doomguard,234,5,5,7,FALSE,HUNTER,4.854700855,7.88034188,54.27
Doomguard,343,5,5,7,FALSE,SHAMAN,4.559766764,8.233236152,57.14
Sen'jin Shieldmasta,571,4,3,5,TRUE,PRIEST,4.203152364,2.234676007,35.72
Sen'jin Shieldmasta,1443,4,3,5,TRUE,DRUID,4.994455994,1.525987526,39.5
Sen'jin Shieldmasta,591,4,3,5,TRUE,PALADIN,5.093062606,1.015228426,41.11
Sen'jin Shieldmasta,417,4,3,5,TRUE,WARRIOR,5.117505995,0.7601918465,44.84
Sen'jin Shieldmasta,122,4,3,5,TRUE,HUNTER,4.590163934,0.7786885246,46.72
Sen'jin Shieldmasta,188,4,3,5,TRUE,ROGUE,4.521276596,1.29787234,46.8
Sen'jin Shieldmasta,207,4,3,5,TRUE,SHAMAN,4.420289855,1.927536232,47.34
Sen'jin Shieldmasta,341,4,3,5,TRUE,MAGE,4.668621701,2.152492669,47.8
Sen'jin Shieldmasta,165,4,3,5,TRUE,WARLOCK,4.860606061,2.133333333,49.09
Hogger,21,6,4,4,FALSE,PRIEST,4.19047619,1.19047619,42.85
Hogger,14,6,4,4,FALSE,PALADIN,3.928571429,4.214285714,42.85
Hogger,4,6,4,4,FALSE,WARLOCK,2.25,3,50
Hogger,6,6,4,4,FALSE,WARRIOR,3,0.6666666667,50
Hogger,2,6,4,4,FALSE,SHAMAN,0,0,50
Hogger,24,6,4,4,FALSE,DRUID,2.666666667,2.083333333,54.16
Hogger,11,6,4,4,FALSE,ROGUE,1.636363636,1.090909091,54.54
Hogger,9,6,4,4,FALSE,MAGE,4.888888889,0.4444444444,66.66
Hogger,1,6,4,4,FALSE,HUNTER,6,0,100
Young Dragonhawk,62,1,1,1,FALSE,SHAMAN,1.596774194,1.322580645,33.87
Young Dragonhawk,399,1,1,1,FALSE,DRUID,2.09273183,2.802005013,38.84
Young Dragonhawk,175,1,1,1,FALSE,PALADIN,2.822857143,4.497142857,39.42
Young Dragonhawk,53,1,1,1,FALSE,WARLOCK,1.754716981,2.169811321,39.62
Young Dragonhawk,225,1,1,1,FALSE,PRIEST,1.831111111,2.737777778,40.88
Young Dragonhawk,104,1,1,1,FALSE,WARRIOR,2.086538462,1.288461538,47.11
Young Dragonhawk,52,1,1,1,FALSE,ROGUE,1.596153846,1.461538462,48.07
Young Dragonhawk,111,1,1,1,FALSE,MAGE,1.783783784,1.648648649,49.54
Young Dragonhawk,46,1,1,1,FALSE,HUNTER,1.869565217,2.847826087,56.52
Scarlet Crusader,2,3,3,1,FALSE,WARLOCK,2.5,2,0
Scarlet Crusader,53,3,3,1,FALSE,DRUID,1.622641509,2.58490566,20.75
Scarlet Crusader,8,3,3,1,FALSE,ROGUE,1.375,0.375,37.5
Scarlet Crusader,26,3,3,1,FALSE,PRIEST,2.269230769,3.038461538,38.46
Scarlet Crusader,5,3,3,1,FALSE,WARRIOR,0.8,2.6,40
Scarlet Crusader,10,3,3,1,FALSE,MAGE,1.6,1.1,40
Scarlet Crusader,4,3,3,1,FALSE,SHAMAN,0.25,4.75,50
Scarlet Crusader,15,3,3,1,FALSE,PALADIN,1.933333333,3.466666667,60
Scarlet Crusader,6,3,3,1,FALSE,HUNTER,2.333333333,6.833333333,66.66
Stonetusk Boar,61,1,1,1,FALSE,HUNTER,2.573770492,2.918032787,39.34
Stonetusk Boar,96,1,1,1,FALSE,SHAMAN,2.208333333,3.125,42.7
Stonetusk Boar,137,1,1,1,FALSE,WARRIOR,2.211678832,3.321167883,48.9
Stonetusk Boar,203,1,1,1,FALSE,PALADIN,3.068965517,3.960591133,49.75
Stonetusk Boar,567,1,1,1,FALSE,DRUID,2.760141093,5.28042328,57.49
Stonetusk Boar,151,1,1,1,FALSE,MAGE,2.026490066,4.821192053,58.27
Stonetusk Boar,77,1,1,1,FALSE,ROGUE,2.363636364,3.207792208,59.74
Stonetusk Boar,353,1,1,1,FALSE,PRIEST,2.52407932,5.54674221,64.3
Stonetusk Boar,79,1,1,1,FALSE,WARLOCK,1.810126582,4.987341772,75.94
Frothing Berserker,20977,3,2,4,FALSE,PRIEST,2.414882967,2.848691424,42.57
Frothing Berserker,8334,3,2,4,FALSE,SHAMAN,2.685265179,2.934365251,44.37
Frothing Berserker,59943,3,2,4,FALSE,DRUID,3.439200574,4.141234172,46.89
Frothing Berserker,22806,3,2,4,FALSE,PALADIN,3.170656845,5.063755152,48.7
Frothing Berserker,4676,3,2,4,FALSE,HUNTER,3.285928144,2.887938409,49.2
Frothing Berserker,13346,3,2,4,FALSE,WARRIOR,3.373370298,1.935561217,51.45
Frothing Berserker,5222,3,2,4,FALSE,WARLOCK,3.18536959,2.786671773,56.6
Frothing Berserker,5865,3,2,4,FALSE,ROGUE,3.04859335,1.721909633,58.46
Frothing Berserker,12581,3,2,4,FALSE,MAGE,3.409744853,2.714331134,62.27
Leper Gnome,8,1,1,1,FALSE,WARLOCK,2.625,2.375,25
Leper Gnome,19,1,1,1,FALSE,PALADIN,3.157894737,3.789473684,26.31
Leper Gnome,36,1,1,1,FALSE,DRUID,1.583333333,2.444444444,30.55
Leper Gnome,8,1,1,1,FALSE,SHAMAN,1.875,2.375,37.5
Leper Gnome,14,1,1,1,FALSE,WARRIOR,1.642857143,1.928571429,42.85
Leper Gnome,14,1,1,1,FALSE,ROGUE,1.5,2.642857143,50
Leper Gnome,15,1,1,1,FALSE,MAGE,1.066666667,2.266666667,66.66
Leper Gnome,19,1,1,1,FALSE,PRIEST,3,2.789473684,73.68
Leper Gnome,1,1,1,1,FALSE,HUNTER,2,2,100
Nightblade,4,5,4,4,FALSE,WARRIOR,3,4,25
Nightblade,13,5,4,4,FALSE,PALADIN,2.461538462,4.230769231,30.76
Nightblade,8,5,4,4,FALSE,ROGUE,4.25,4.5,37.5
Nightblade,24,5,4,4,FALSE,DRUID,2.875,5.5,37.5
Nightblade,5,5,4,4,FALSE,SHAMAN,1,5.4,40
Nightblade,6,5,4,4,FALSE,MAGE,2.333333333,3.166666667,66.66
Nightblade,14,5,4,4,FALSE,PRIEST,2.785714286,4.428571429,71.42
Kobold Geomancer,5,2,2,2,FALSE,HUNTER,3,2.4,20
Kobold Geomancer,65,2,2,2,FALSE,DRUID,2.569230769,0.8923076923,36.92
Kobold Geomancer,34,2,2,2,FALSE,PRIEST,2.117647059,0.7058823529,38.23
Kobold Geomancer,11,2,2,2,FALSE,WARRIOR,2.272727273,1.090909091,45.45
Kobold Geomancer,17,2,2,2,FALSE,MAGE,2.176470588,0.8235294118,47.05
Kobold Geomancer,22,2,2,2,FALSE,PALADIN,3.318181818,1.681818182,54.54
Kobold Geomancer,11,2,2,2,FALSE,WARLOCK,2.545454545,0.3636363636,54.54
Kobold Geomancer,8,2,2,2,FALSE,SHAMAN,1.875,0.625,62.5
Kobold Geomancer,11,2,2,2,FALSE,ROGUE,2.090909091,0.7272727273,63.63
Southsea Captain,8224,3,3,3,FALSE,SHAMAN,2.268604086,1.50936284,44.78
Southsea Captain,22467,3,3,3,FALSE,PALADIN,2.712244625,2.004317443,49.21
Southsea Captain,61926,3,3,3,FALSE,DRUID,2.777993089,2.212850822,49.79
Southsea Captain,4597,3,3,3,FALSE,HUNTER,2.400696106,1.227104633,50.07
Southsea Captain,23101,3,3,3,FALSE,PRIEST,2.086273322,2.392580408,52.58
Southsea Captain,12265,3,3,3,FALSE,WARRIOR,2.626172034,1.262128007,53.36
Southsea Captain,5867,3,3,3,FALSE,ROGUE,2.715186637,0.9756263849,58.12
Southsea Captain,5403,3,3,3,FALSE,WARLOCK,2.882657783,1.595039793,59.94
Southsea Captain,13239,3,3,3,FALSE,MAGE,2.552383111,1.745449052,66.78
Druid of the Claw,1156,5,4,4,FALSE,PALADIN,0,0,41.17
Druid of the Claw,4376,5,4,4,FALSE,DRUID,0,0,45.84
Druid of the Claw,1301,5,4,4,FALSE,PRIEST,0,0,46.96
Druid of the Claw,782,5,4,4,FALSE,MAGE,0,0,47.05
Druid of the Claw,347,5,4,4,FALSE,ROGUE,0,0,50.72
Druid of the Claw,338,5,4,4,FALSE,WARLOCK,0,0,52.07
Druid of the Claw,423,5,4,4,FALSE,SHAMAN,0,0,52.48
Druid of the Claw,236,5,4,4,FALSE,HUNTER,0,0,53.38
Druid of the Claw,667,5,4,4,FALSE,WARRIOR,0,0,60.11
Tundra Rhino,5071,5,2,5,FALSE,DRUID,4.448037862,3.376257148,40.87
Tundra Rhino,2621,5,2,5,FALSE,PRIEST,3.674933232,3.866844716,42.19
Tundra Rhino,2145,5,2,5,FALSE,PALADIN,4.466666667,3.285314685,45.82
Tundra Rhino,824,5,2,5,FALSE,SHAMAN,4.09223301,3.502427184,48.3
Tundra Rhino,692,5,2,5,FALSE,WARLOCK,4.096820809,2.932080925,49.71
Tundra Rhino,597,5,2,5,FALSE,ROGUE,3.742043551,3.068676717,54.1
Tundra Rhino,974,5,2,5,FALSE,WARRIOR,3.879876797,2.911704312,55.44
Tundra Rhino,673,5,2,5,FALSE,HUNTER,4.105497771,3.127786033,58.54
Tundra Rhino,1378,5,2,5,FALSE,MAGE,3.997097242,3.215529753,67.48
Mogu'shan Warden,88,4,1,7,TRUE,PRIEST,5.079545455,1.340909091,30.68
Mogu'shan Warden,174,4,1,7,TRUE,PALADIN,6.086206897,0.591954023,36.2
Mogu'shan Warden,455,4,1,7,TRUE,DRUID,6.347252747,0.9868131868,38.02
Mogu'shan Warden,37,4,1,7,TRUE,WARLOCK,6.891891892,1.324324324,40.54
Mogu'shan Warden,59,4,1,7,TRUE,MAGE,5.983050847,1.152542373,40.67
Mogu'shan Warden,44,4,1,7,TRUE,ROGUE,5.681818182,1.045454545,43.18
Mogu'shan Warden,41,4,1,7,TRUE,HUNTER,6.829268293,1.170731707,46.34
Mogu'shan Warden,236,4,1,7,TRUE,WARRIOR,6.661016949,0.7796610169,47.88
Mogu'shan Warden,76,4,1,7,TRUE,SHAMAN,6.184210526,1.407894737,52.63
War Golem,5,7,7,7,FALSE,ROGUE,1.8,3.4,20
War Golem,4,7,7,7,FALSE,DRUID,6.25,8.75,50
War Golem,4,7,7,7,FALSE,PRIEST,3.75,2,50
War Golem,1,7,7,7,FALSE,SHAMAN,7,7,100
Mana Wraith,2,2,2,2,FALSE,DRUID,2.5,1,0
Mana Wraith,2,2,2,2,FALSE,SHAMAN,1.5,3,0
Mana Wraith,2,2,2,2,FALSE,WARRIOR,1.5,1,50
Mana Wraith,6,2,2,2,FALSE,ROGUE,2.5,0,66.66
Mana Wraith,1,2,2,2,FALSE,PRIEST,0,4,100
Mana Wraith,1,2,2,2,FALSE,WARLOCK,0,0,100
Mana Wraith,1,2,2,2,FALSE,PALADIN,0,0,100
Mana Wraith,1,2,2,2,FALSE,HUNTER,1,2,100
Southsea Deckhand,9829,1,2,1,FALSE,SHAMAN,1.41865907,2.340014244,42.73
Southsea Deckhand,72970,1,2,1,FALSE,DRUID,1.639276415,2.552788817,46.31
Southsea Deckhand,27543,1,2,1,FALSE,PALADIN,1.996732382,3.015648259,49.42
Southsea Deckhand,6006,1,2,1,FALSE,HUNTER,1.91991342,2.709124209,50.68
Southsea Deckhand,26096,1,2,1,FALSE,PRIEST,1.763028817,3.212791232,51.82
Southsea Deckhand,16844,1,2,1,FALSE,WARRIOR,1.955176918,2.182082641,52.07
Southsea Deckhand,7517,1,2,1,FALSE,ROGUE,1.564853,1.891712119,59.75
Southsea Deckhand,6503,1,2,1,FALSE,WARLOCK,1.648469937,2.55712748,61.83
Southsea Deckhand,15314,1,2,1,FALSE,MAGE,1.379848505,2.573396892,67.33
Mind Control Tech,4394,3,3,3,FALSE,MAGE,2.701411015,1.921939008,45.76
Mind Control Tech,8642,3,3,3,FALSE,PRIEST,2.968294376,1.744966443,48.72
Mind Control Tech,3136,3,3,3,FALSE,WARRIOR,2.663903061,1.675063776,49.68
Mind Control Tech,28465,3,3,3,FALSE,DRUID,2.919058493,1.994098015,50.54
Mind Control Tech,1861,3,3,3,FALSE,WARLOCK,2.925846319,1.082213864,54.11
Mind Control Tech,9755,3,3,3,FALSE,PALADIN,2.968118913,1.949974372,54.95
Mind Control Tech,2046,3,3,3,FALSE,ROGUE,2.596774194,1.41202346,55.37
Mind Control Tech,1461,3,3,3,FALSE,HUNTER,2.778234086,2.07871321,63.03
Mind Control Tech,3758,3,3,3,FALSE,SHAMAN,2.737892496,1.618680149,63.62
Bluegill Warrior,767,2,2,1,FALSE,WARLOCK,2.422425033,3.817470665,39.37
Bluegill Warrior,6587,2,2,1,FALSE,DRUID,2.43115227,4.081220586,43.91
Bluegill Warrior,2691,2,2,1,FALSE,PRIEST,2.431809736,4.727610554,44.85
Bluegill Warrior,2629,2,2,1,FALSE,PALADIN,2.801065044,3.676302777,45.49
Bluegill Warrior,927,2,2,1,FALSE,SHAMAN,2.240560949,4.018338727,45.73
Bluegill Warrior,584,2,2,1,FALSE,HUNTER,2.876712329,3.464041096,46.74
Bluegill Warrior,1448,2,2,1,FALSE,WARRIOR,2.958563536,3.512430939,49.03
Bluegill Warrior,683,2,2,1,FALSE,ROGUE,2.43045388,3.689604685,51.24
Bluegill Warrior,1623,2,2,1,FALSE,MAGE,1.964879852,4.073937153,56.99
Kirin Tor Mage,6561,3,4,3,FALSE,PALADIN,3.201188843,2.363816491,41.7
Kirin Tor Mage,3525,3,4,3,FALSE,WARRIOR,2.884255319,2.05929078,48.02
Kirin Tor Mage,2419,3,4,3,FALSE,SHAMAN,2.833402232,2.621331129,48.36
Kirin Tor Mage,16139,3,4,3,FALSE,DRUID,3.059297354,3.682198401,50.24
Kirin Tor Mage,7234,3,4,3,FALSE,PRIEST,3.205280619,4.508708875,51.06
Kirin Tor Mage,1389,3,4,3,FALSE,HUNTER,2.973362131,2.403887689,51.9
Kirin Tor Mage,1848,3,4,3,FALSE,ROGUE,2.760822511,1.730519481,59.57
Kirin Tor Mage,1642,3,4,3,FALSE,WARLOCK,2.975639464,2.776492083,61.08
Kirin Tor Mage,4110,3,4,3,FALSE,MAGE,2.747931873,3.070559611,67.1
Bloodmage Thalnos,25588,2,1,1,FALSE,PRIEST,2.336681257,0.6012974832,46.85
Bloodmage Thalnos,13326,2,1,1,FALSE,MAGE,1.621266697,0.3675521537,48.99
Bloodmage Thalnos,53136,2,1,1,FALSE,DRUID,1.790123457,0.2990816019,49.03
Bloodmage Thalnos,10265,2,1,1,FALSE,WARRIOR,1.978665368,0.4948855334,52.07
Bloodmage Thalnos,6233,2,1,1,FALSE,WARLOCK,1.954917375,0.2796406225,54.61
Bloodmage Thalnos,6478,2,1,1,FALSE,ROGUE,1.542605743,0.1525162087,55.29
Bloodmage Thalnos,20722,2,1,1,FALSE,PALADIN,2.324389538,0.4526107519,56.6
Bloodmage Thalnos,4193,2,1,1,FALSE,HUNTER,2.155258765,0.5156212736,57.26
Bloodmage Thalnos,7540,2,1,1,FALSE,SHAMAN,1.718832891,0.2862068966,60.19
Stormwind Champion,1,7,6,6,FALSE,HUNTER,1,0,0
Stormwind Champion,4,7,6,6,FALSE,PRIEST,1.75,0,0
Stormwind Champion,2,7,6,6,FALSE,PALADIN,4,0,50
Stormwind Champion,16,7,6,6,FALSE,DRUID,4.375,3,50
Stormwind Champion,6,7,6,6,FALSE,MAGE,0.3333333333,2.166666667,50
Stormwind Champion,8,7,6,6,FALSE,ROGUE,0.75,2,75
Stormwind Champion,2,7,6,6,FALSE,WARRIOR,6,0,100
Stormwind Champion,2,7,6,6,FALSE,SHAMAN,0,0,100
Spellbreaker,11034,4,4,3,FALSE,SHAMAN,2.731375748,1.670473083,46.26
Spellbreaker,91373,4,4,3,FALSE,DRUID,2.834929355,1.820658181,46.97
Spellbreaker,14460,4,4,3,FALSE,WARRIOR,2.808298755,1.474757953,47.44
Spellbreaker,37802,4,4,3,FALSE,PRIEST,3.016930321,1.694910322,48.39
Spellbreaker,19801,4,4,3,FALSE,MAGE,2.590273219,1.634917428,53.47
Spellbreaker,41217,4,4,3,FALSE,PALADIN,2.767450324,2.008491642,53.76
Spellbreaker,6793,4,4,3,FALSE,HUNTER,2.831591344,2.009568674,54.36
Spellbreaker,9237,4,4,3,FALSE,ROGUE,2.722095919,1.282667533,55.65
Spellbreaker,8774,4,4,3,FALSE,WARLOCK,2.820264418,1.437884659,56.04
Blood Knight,185,3,3,3,FALSE,PRIEST,3.259459459,5.140540541,39.45
Blood Knight,420,3,3,3,FALSE,DRUID,4.595238095,7.166666667,39.52
Blood Knight,44,3,3,3,FALSE,WARLOCK,3.5,4.795454545,45.45
Blood Knight,40,3,3,3,FALSE,ROGUE,2.85,3.1,47.5
Blood Knight,56,3,3,3,FALSE,SHAMAN,3.803571429,5.017857143,48.21
Blood Knight,203,3,3,3,FALSE,PALADIN,4.497536946,6.54679803,49.26
Blood Knight,23,3,3,3,FALSE,HUNTER,3.086956522,2.956521739,52.17
Blood Knight,120,3,3,3,FALSE,MAGE,4.366666667,5.266666667,53.33
Blood Knight,74,3,3,3,FALSE,WARRIOR,3.067567568,3.797297297,67.56
Argent Squire,8481,1,1,1,FALSE,DRUID,1.814526589,2.925598396,38.79
Argent Squire,3439,1,1,1,FALSE,PRIEST,1.613841233,3.041872637,39.72
Argent Squire,846,1,1,1,FALSE,WARLOCK,1.723404255,2.567375887,42.55
Argent Squire,1255,1,1,1,FALSE,SHAMAN,1.384063745,2.280478088,44.38
Argent Squire,1004,1,1,1,FALSE,ROGUE,1.65438247,2.129482072,48.4
Argent Squire,3454,1,1,1,FALSE,PALADIN,2.16357846,2.982049797,48.58
Argent Squire,2140,1,1,1,FALSE,MAGE,1.51588785,2.854672897,52.8
Argent Squire,1850,1,1,1,FALSE,WARRIOR,1.754594595,2.484864865,56.64
Argent Squire,775,1,1,1,FALSE,HUNTER,2.012903226,2.898064516,59.48
Sunwalker,1270,6,4,5,TRUE,PRIEST,3.885826772,3.809448819,39.13
Sunwalker,206,6,4,5,TRUE,ROGUE,3.087378641,0.8834951456,39.8
Sunwalker,1856,6,4,5,TRUE,DRUID,4.714439655,1.799030172,40.4
Sunwalker,250,6,4,5,TRUE,WARLOCK,3.16,1.92,41.6
Sunwalker,477,6,4,5,TRUE,MAGE,3.807127883,2.427672956,44.02
Sunwalker,802,6,4,5,TRUE,PALADIN,4.609725686,1.847880299,44.38
Sunwalker,288,6,4,5,TRUE,SHAMAN,3.597222222,2.131944444,51.73
Sunwalker,161,6,4,5,TRUE,HUNTER,4.335403727,1.708074534,52.17
Sunwalker,442,6,4,5,TRUE,WARRIOR,4.287330317,1.737556561,59.27
Mad Bomber,4,2,3,2,FALSE,WARLOCK,1.25,7.5,0
Mad Bomber,25,2,3,2,FALSE,DRUID,2,4.8,36
Mad Bomber,8,2,3,2,FALSE,ROGUE,1.25,4.125,50
Mad Bomber,5,2,3,2,FALSE,PALADIN,1.6,4.6,60
Mad Bomber,11,2,3,2,FALSE,PRIEST,2.545454545,4.363636364,63.63
Mad Bomber,3,2,3,2,FALSE,WARRIOR,2.333333333,3,66.66
Mad Bomber,3,2,3,2,FALSE,MAGE,1.666666667,3,66.66
Mad Bomber,4,2,3,2,FALSE,SHAMAN,1.5,3.75,75
Mad Bomber,2,2,3,2,FALSE,HUNTER,1.5,7.5,100
Defender of Argus,2175,4,2,3,FALSE,PRIEST,3.012873563,1.868965517,40.5
Defender of Argus,4515,4,2,3,FALSE,DRUID,3.022591362,2.425692137,42.81
Defender of Argus,499,4,2,3,FALSE,WARLOCK,2.93987976,1.462925852,44.48
Defender of Argus,494,4,2,3,FALSE,ROGUE,2.921052632,2.062753036,46.15
Defender of Argus,1332,4,2,3,FALSE,MAGE,2.680930931,1.726726727,48.87
Defender of Argus,1803,4,2,3,FALSE,PALADIN,3.154187465,2.412645591,49.75
Defender of Argus,621,4,2,3,FALSE,SHAMAN,2.44605475,1.863123994,54.42
Defender of Argus,879,4,2,3,FALSE,WARRIOR,2.491467577,1.882821388,54.49
Defender of Argus,427,4,2,3,FALSE,HUNTER,2.573770492,2.259953162,60.42
Thrallmar Farseer,5,3,2,3,FALSE,HUNTER,3.6,0.6,20
Thrallmar Farseer,19,3,2,3,FALSE,PRIEST,3.473684211,3.368421053,26.31
Thrallmar Farseer,6,3,2,3,FALSE,WARLOCK,2.833333333,2,33.33
Thrallmar Farseer,11,3,2,3,FALSE,MAGE,4.181818182,2.909090909,36.36
Thrallmar Farseer,15,3,2,3,FALSE,PALADIN,3.2,3.133333333,40
Thrallmar Farseer,51,3,2,3,FALSE,DRUID,4.098039216,4.078431373,41.17
Thrallmar Farseer,9,3,2,3,FALSE,ROGUE,2.111111111,3.555555556,55.55
Thrallmar Farseer,5,3,2,3,FALSE,SHAMAN,1.6,2.4,60
Thrallmar Farseer,8,3,2,3,FALSE,WARRIOR,2.125,2.25,62.5
Gurubashi Berserker,7,5,2,7,FALSE,HUNTER,6.285714286,6.142857143,28.57
Gurubashi Berserker,15,5,2,7,FALSE,PALADIN,3.666666667,2.6,33.33
Gurubashi Berserker,3,5,2,7,FALSE,WARLOCK,5.333333333,0,33.33
Gurubashi Berserker,30,5,2,7,FALSE,DRUID,6.166666667,7.566666667,36.66
Gurubashi Berserker,19,5,2,7,FALSE,PRIEST,3.894736842,3.684210526,42.1
Gurubashi Berserker,14,5,2,7,FALSE,MAGE,4.5,4.357142857,50
Gurubashi Berserker,8,5,2,7,FALSE,WARRIOR,5.125,6,62.5
Gurubashi Berserker,3,5,2,7,FALSE,SHAMAN,1.333333333,6,66.66
Gurubashi Berserker,8,5,2,7,FALSE,ROGUE,3,1.125,75
Unbound Elemental,33,3,2,4,FALSE,PRIEST,3.151515152,2.333333333,27.27
Unbound Elemental,11,3,2,4,FALSE,ROGUE,3.727272727,2.454545455,27.27
Unbound Elemental,52,3,2,4,FALSE,DRUID,4.288461538,4.365384615,28.84
Unbound Elemental,16,3,2,4,FALSE,PALADIN,3.375,2.4375,31.25
Unbound Elemental,16,3,2,4,FALSE,MAGE,4.125,3,37.5
Unbound Elemental,117,3,2,4,FALSE,SHAMAN,3.341880342,2.230769231,41.88
Unbound Elemental,22,3,2,4,FALSE,WARRIOR,3.863636364,3.454545455,50
Unbound Elemental,9,3,2,4,FALSE,HUNTER,2.555555556,2.111111111,55.55
Unbound Elemental,7,3,2,4,FALSE,WARLOCK,5.571428571,6.285714286,71.42
Lord Jaraxxus,293,9,3,15,FALSE,MAGE,0,0,39.93
Lord Jaraxxus,858,9,3,15,FALSE,DRUID,0,0,46.85
Lord Jaraxxus,342,9,3,15,FALSE,WARLOCK,0,0,48.24
Lord Jaraxxus,785,9,3,15,FALSE,PRIEST,0,0,48.53
Lord Jaraxxus,408,9,3,15,FALSE,PALADIN,0,0,49.75
Lord Jaraxxus,126,9,3,15,FALSE,ROGUE,0,0.01587301587,57.93
Lord Jaraxxus,84,9,3,15,FALSE,HUNTER,0,0,69.04
Lord Jaraxxus,136,9,3,15,FALSE,WARRIOR,0,0,73.52
