card_name,times_played,card_cost,card_attack,card_health,has_taunt,opponent_class,avg_damage_soaked,avg_damage_output,win_rate
Houndmaster,988,4,4,3,FALSE,SHAMAN,4.006072874,5.756072874,55.46
Houndmaster,958,4,4,3,FALSE,HUNTER,4.206680585,5.550104384,58.24
Houndmaster,564,4,4,3,FALSE,ROGUE,4.024822695,4.911347518,59.39
Houndmaster,1294,4,4,3,FALSE,WARRIOR,4.162287481,5.078825348,63.75
Houndmaster,1664,4,4,3,FALSE,MAGE,3.567908654,5.557091346,74.39
Flametongue Totem,163,2,0,3,FALSE,WARLOCK,3.668711656,3.116564417,47.85
Flametongue Totem,939,2,0,3,FALSE,PRIEST,4.007454739,3.346112886,51.43
Flametongue Totem,2311,2,0,3,FALSE,DRUID,3.276503678,3.115534401,54.73
Flametongue Totem,290,2,0,3,FALSE,SHAMAN,3.444827586,3.203448276,64.48
Flametongue Totem,433,2,0,3,FALSE,MAGE,3.330254042,3.053117783,67.66
Flametongue Totem,275,2,0,3,FALSE,WARRIOR,4.116363636,3.181818182,68.36
Flametongue Totem,151,2,0,3,FALSE,ROGUE,3.238410596,3.052980132,68.87
Flametongue Totem,1119,2,0,3,FALSE,PALADIN,3.280607685,3.260947274,69.16
Flametongue Totem,184,2,0,3,FALSE,HUNTER,3.326086957,3.255434783,71.19
Warsong Commander,5,3,2,3,FALSE,WARLOCK,5.4,2.8,20
Warsong Commander,39,3,2,3,FALSE,PRIEST,4.743589744,3,35.89
Warsong Commander,50,3,2,3,FALSE,WARRIOR,3.86,3,50
Warsong Commander,140,3,2,3,FALSE,DRUID,3.142857143,3.342857143,55.71
Warsong Commander,12,3,2,3,FALSE,ROGUE,4.083333333,3,58.33
Warsong Commander,12,3,2,3,FALSE,HUNTER,4.833333333,2.666666667,66.66
Warsong Commander,107,3,2,3,FALSE,SHAMAN,3.747663551,3.252336449,68.22
Warsong Commander,67,3,2,3,FALSE,PALADIN,4.029850746,3.104477612,68.65
Warsong Commander,18,3,2,3,FALSE,MAGE,3.277777778,2.666666667,83.33
Wild Pyromancer,5325,2,3,2,FALSE,PRIEST,2.84600939,4.849953052,39.13
Wild Pyromancer,2635,2,3,2,FALSE,MAGE,2.641366224,5.537001898,47.74
Wild Pyromancer,1567,2,3,2,FALSE,ROGUE,2.397574984,4.553286535,49.2
Wild Pyromancer,1481,2,3,2,FALSE,WARLOCK,2.673869007,4.62187711,49.76
Wild Pyromancer,15052,2,3,2,FALSE,DRUID,2.528501196,6.04663832,50.14
Wild Pyromancer,6837,2,3,2,FALSE,PALADIN,3.04855931,5.817902589,52.12
Wild Pyromancer,2944,2,3,2,FALSE,WARRIOR,2.82982337,4.377717391,57.37
Wild Pyromancer,2414,2,3,2,FALSE,SHAMAN,2.572908036,6.815658658,59.69
Wild Pyromancer,1253,2,3,2,FALSE,HUNTER,3.040702314,5.685554669,63.2
Coldlight Oracle,794,3,2,2,FALSE,HUNTER,4.236775819,2.352644836,32.87
Coldlight Oracle,1636,3,2,2,FALSE,WARRIOR,4.276283619,2.432762836,37.16
Coldlight Oracle,2543,3,2,2,FALSE,MAGE,3.16948486,2.591034212,43.05
Coldlight Oracle,1008,3,2,2,FALSE,ROGUE,4.195436508,2.345238095,49.3
Coldlight Oracle,6396,3,2,2,FALSE,PRIEST,3.846466542,2.623202001,50.46
Coldlight Oracle,5973,3,2,2,FALSE,PALADIN,4.248116524,2.222668676,52.01
Coldlight Oracle,1453,3,2,2,FALSE,SHAMAN,3.960082588,2.403991741,55.6
Coldlight Oracle,15957,3,2,2,FALSE,DRUID,3.578241524,2.454972739,60.14
Coldlight Oracle,1559,3,2,2,FALSE,WARLOCK,4.255933291,2.420141116,64.72
Dread Infernal,755,6,6,6,FALSE,MAGE,6.299337748,7.593377483,42.38
Dread Infernal,1244,6,6,6,FALSE,PRIEST,6.187299035,8.596463023,47.34
Dread Infernal,2772,6,6,6,FALSE,DRUID,5.917027417,9.243145743,48.01
Dread Infernal,462,6,6,6,FALSE,WARLOCK,6.363636364,7.010822511,54.76
Dread Infernal,220,6,6,6,FALSE,ROGUE,5.754545455,7.240909091,63.18
Dread Infernal,1164,6,6,6,FALSE,PALADIN,5.663230241,9.112542955,64.08
Dread Infernal,289,6,6,6,FALSE,WARRIOR,5.121107266,9.432525952,64.35
Dread Infernal,157,6,6,6,FALSE,HUNTER,5.636942675,10.12738854,71.97
Dread Infernal,376,6,6,6,FALSE,SHAMAN,5.800531915,10.42819149,78.45
Argent Protector,293,2,2,2,FALSE,PRIEST,3.716723549,3.508532423,38.22
Argent Protector,975,2,2,2,FALSE,DRUID,3.234871795,3.88,44.51
Argent Protector,58,2,2,2,FALSE,WARLOCK,3.896551724,3.189655172,53.44
Argent Protector,90,2,2,2,FALSE,ROGUE,3.688888889,3.766666667,56.66
Argent Protector,606,2,2,2,FALSE,PALADIN,3.574257426,3.442244224,59.9
Argent Protector,242,2,2,2,FALSE,SHAMAN,3.508264463,3.661157025,59.91
Argent Protector,163,2,2,2,FALSE,MAGE,2.883435583,3.650306748,62.57
Argent Protector,79,2,2,2,FALSE,HUNTER,3.240506329,4.025316456,69.62
Argent Protector,124,2,2,2,FALSE,WARRIOR,4.129032258,3.790322581,70.16
Violet Teacher,669,4,3,5,FALSE,PRIEST,5.895366218,7.113602392,43.64
Violet Teacher,383,4,3,5,FALSE,MAGE,5.558746736,6.906005222,50.39
Violet Teacher,174,4,3,5,FALSE,WARLOCK,5.91954023,5.66091954,58.04
Violet Teacher,1850,4,3,5,FALSE,DRUID,5.685405405,7.247567568,59.02
Violet Teacher,265,4,3,5,FALSE,WARRIOR,5.769811321,6.143396226,60
Violet Teacher,560,4,3,5,FALSE,PALADIN,5.591071429,7.030357143,63.75
Violet Teacher,105,4,3,5,FALSE,HUNTER,5.276190476,5.961904762,65.71
Violet Teacher,221,4,3,5,FALSE,SHAMAN,5.366515837,6.045248869,73.3
Violet Teacher,103,4,3,5,FALSE,ROGUE,4.854368932,5.54368932,81.55
Ancient of War,255,7,5,5,FALSE,PRIEST,6.525490196,7.501960784,52.94
Ancient of War,157,7,5,5,FALSE,MAGE,6.318471338,7.566878981,53.5
Ancient of War,1029,7,5,5,FALSE,DRUID,7.467444121,7.43537415,59.28
Ancient of War,78,7,5,5,FALSE,WARLOCK,7.782051282,7.08974359,61.53
Ancient of War,200,7,5,5,FALSE,PALADIN,7.015,6.49,63.5
Ancient of War,49,7,5,5,FALSE,ROGUE,6.755102041,6.530612245,67.34
Ancient of War,88,7,5,5,FALSE,WARRIOR,7.329545455,7.465909091,72.72
Ancient of War,167,7,5,5,FALSE,SHAMAN,5.94011976,7.646706587,75.44
Ancient of War,32,7,5,5,FALSE,HUNTER,8.0625,7.625,78.12
Twilight Drake,4313,4,4,1,FALSE,MAGE,7.660792952,8.420125203,45.02
Twilight Drake,17739,4,4,1,FALSE,DRUID,7.769378206,8.181295451,47.65
Twilight Drake,7764,4,4,1,FALSE,PRIEST,7.274343122,9.328825348,49.38
Twilight Drake,2595,4,4,1,FALSE,WARRIOR,6.580346821,7.564547206,50.05
Twilight Drake,2523,4,4,1,FALSE,WARLOCK,8.205311138,7.133967499,52.12
Twilight Drake,1448,4,4,1,FALSE,ROGUE,7.335635359,7.025552486,55.59
Twilight Drake,6174,4,4,1,FALSE,PALADIN,7.100097182,6.670715905,56.3
Twilight Drake,1178,4,4,1,FALSE,HUNTER,6.770797963,7.327674024,58.74
Twilight Drake,1867,4,4,1,FALSE,SHAMAN,6.906802357,7.171397965,71.98
Murloc Warleader,13377,3,3,3,FALSE,PRIEST,4.375570008,6.937130896,54.07
Murloc Warleader,2293,3,3,3,FALSE,WARLOCK,4.224596598,5.976886175,60.4
Murloc Warleader,3025,3,3,3,FALSE,SHAMAN,4.036033058,6.092561983,65.58
Murloc Warleader,33767,3,3,3,FALSE,DRUID,4.195338644,7.081144312,66.66
Murloc Warleader,1887,3,3,3,FALSE,ROGUE,4.1118177,5.446740859,67.19
Murloc Warleader,5953,3,3,3,FALSE,MAGE,4.155551823,6.267764153,69.27
Murloc Warleader,13024,3,3,3,FALSE,PALADIN,4.16838145,6.694410319,70.32
Murloc Warleader,1725,3,3,3,FALSE,HUNTER,4.235362319,6.156521739,74.72
Murloc Warleader,3784,3,3,3,FALSE,WARRIOR,4.483879493,5.742336152,75.44
Guardian of Kings,17,7,5,6,FALSE,WARRIOR,4.764705882,6.529411765,35.29
Guardian of Kings,110,7,5,6,FALSE,PRIEST,5.245454545,6.281818182,43.63
Guardian of Kings,250,7,5,6,FALSE,DRUID,4.452,7.396,55.2
Guardian of Kings,16,7,5,6,FALSE,ROGUE,4.9375,5.1875,56.25
Guardian of Kings,64,7,5,6,FALSE,MAGE,4.40625,6.90625,57.81
Guardian of Kings,200,7,5,6,FALSE,PALADIN,5.175,6.525,58
Guardian of Kings,16,7,5,6,FALSE,WARLOCK,5.3125,5.9375,75
Guardian of Kings,12,7,5,6,FALSE,HUNTER,6.25,6.5,75
Guardian of Kings,127,7,5,6,FALSE,SHAMAN,5.015748031,7.165354331,80.31
Knife Juggler,335,2,2,2,FALSE,PRIEST,3.304477612,4.826865672,26.56
Knife Juggler,1000,2,2,2,FALSE,DRUID,2.851,4.797,35.6
Knife Juggler,391,2,2,2,FALSE,PALADIN,3.148337596,4.534526854,41.94
Knife Juggler,118,2,2,2,FALSE,WARLOCK,2.93220339,3.974576271,45.76
Knife Juggler,171,2,2,2,FALSE,WARRIOR,3.315789474,3.719298246,46.19
Knife Juggler,113,2,2,2,FALSE,ROGUE,2.451327434,3.300884956,48.67
Knife Juggler,100,2,2,2,FALSE,HUNTER,2.96,4.29,52
Knife Juggler,252,2,2,2,FALSE,SHAMAN,2.928571429,4.726190476,55.95
Knife Juggler,230,2,2,2,FALSE,MAGE,2.504347826,4.304347826,56.08
Archmage Antonidas,269,7,5,7,FALSE,PRIEST,5.750929368,6.427509294,54.64
Archmage Antonidas,327,7,5,7,FALSE,PALADIN,5.47706422,6.382262997,59.93
Archmage Antonidas,417,7,5,7,FALSE,MAGE,4.954436451,6.033573141,62.35
Archmage Antonidas,1260,7,5,7,FALSE,DRUID,5.423809524,7.263492063,64.76
Archmage Antonidas,46,7,5,7,FALSE,WARLOCK,5.434782609,5.804347826,65.21
Archmage Antonidas,125,7,5,7,FALSE,SHAMAN,5.672,6.184,66.4
Archmage Antonidas,127,7,5,7,FALSE,WARRIOR,4.42519685,8.362204724,70.86
Archmage Antonidas,62,7,5,7,FALSE,HUNTER,5.548387097,7.080645161,72.58
Archmage Antonidas,36,7,5,7,FALSE,ROGUE,4.861111111,6.25,80.55
Flame Imp,1716,1,3,2,FALSE,PRIEST,3.423076923,6.881701632,38.75
Flame Imp,4670,1,3,2,FALSE,DRUID,3.01006424,6.774304069,41.26
Flame Imp,845,1,3,2,FALSE,WARRIOR,3.072189349,4.718343195,42.01
Flame Imp,482,1,3,2,FALSE,ROGUE,2.788381743,5.039419087,45.64
Flame Imp,643,1,3,2,FALSE,WARLOCK,3.127527216,5.581648523,45.87
Flame Imp,1897,1,3,2,FALSE,PALADIN,3.183974697,6.276225619,49.23
Flame Imp,1005,1,3,2,FALSE,MAGE,2.841791045,5.814925373,51.34
Flame Imp,402,1,3,2,FALSE,HUNTER,3.07960199,6.310945274,55.22
Flame Imp,1043,1,3,2,FALSE,SHAMAN,3.226270374,5.195589645,58.48
Emperor Cobra,196,3,2,3,FALSE,PRIEST,4.56122449,3.31122449,36.73
Emperor Cobra,39,3,2,3,FALSE,WARLOCK,4.743589744,3.025641026,48.71
Emperor Cobra,661,3,2,3,FALSE,DRUID,4.08623298,3.025718608,50.68
Emperor Cobra,280,3,2,3,FALSE,PALADIN,4.2,2.957142857,56.78
Emperor Cobra,101,3,2,3,FALSE,WARRIOR,4.217821782,3.01980198,63.36
Emperor Cobra,172,3,2,3,FALSE,SHAMAN,4.412790698,2.930232558,66.27
Emperor Cobra,116,3,2,3,FALSE,HUNTER,4.215517241,2.767241379,66.37
Emperor Cobra,96,3,2,3,FALSE,MAGE,3.635416667,3.1875,68.75
Emperor Cobra,56,3,2,3,FALSE,ROGUE,3.875,2.660714286,73.21
Injured Blademaster,33,3,4,7,FALSE,WARLOCK,9.121212121,8.393939394,39.39
Injured Blademaster,76,3,4,7,FALSE,WARRIOR,9.947368421,10.5,44.73
Injured Blademaster,261,3,4,7,FALSE,PRIEST,8.643678161,11.09578544,49.8
Injured Blademaster,172,3,4,7,FALSE,PALADIN,9.040697674,8.918604651,52.32
Injured Blademaster,546,3,4,7,FALSE,DRUID,8.531135531,11.21794872,53.47
Injured Blademaster,135,3,4,7,FALSE,MAGE,7.822222222,10.08888889,62.22
Injured Blademaster,31,3,4,7,FALSE,ROGUE,8.838709677,9.225806452,67.74
Injured Blademaster,25,3,4,7,FALSE,HUNTER,9.12,7.76,68
Injured Blademaster,170,3,4,7,FALSE,SHAMAN,6.188235294,8.170588235,71.17
SI:7 Agent,10251,3,3,3,FALSE,DRUID,3.704809287,5.121646669,39.94
SI:7 Agent,3728,3,3,3,FALSE,PRIEST,4.241148069,5.01555794,39.96
SI:7 Agent,1135,3,3,3,FALSE,WARLOCK,3.6969163,4.013215859,45.02
SI:7 Agent,1510,3,3,3,FALSE,SHAMAN,3.706622517,4.609271523,48.21
SI:7 Agent,2377,3,3,3,FALSE,MAGE,3.536390408,4.482541018,48.71
SI:7 Agent,1767,3,3,3,FALSE,WARRIOR,3.746462932,4.199207697,49.4
SI:7 Agent,1518,3,3,3,FALSE,ROGUE,3.753623188,3.916337286,50
SI:7 Agent,4245,3,3,3,FALSE,PALADIN,3.842167256,5.092343934,54.25
SI:7 Agent,823,3,3,3,FALSE,HUNTER,3.67800729,5.178614824,57.95
Venture Co. Mercenary,21,5,7,6,FALSE,HUNTER,6.238095238,9.857142857,19.04
Venture Co. Mercenary,98,5,7,6,FALSE,PRIEST,6.224489796,9.020408163,42.85
Venture Co. Mercenary,39,5,7,6,FALSE,WARRIOR,5.871794872,10.12820513,51.28
Venture Co. Mercenary,132,5,7,6,FALSE,PALADIN,5.454545455,7.590909091,51.51
Venture Co. Mercenary,297,5,7,6,FALSE,DRUID,5.861952862,10.01683502,52.86
Venture Co. Mercenary,13,5,7,6,FALSE,WARLOCK,6.307692308,7.538461538,61.53
Venture Co. Mercenary,135,5,7,6,FALSE,SHAMAN,6.007407407,10.31851852,63.7
Venture Co. Mercenary,59,5,7,6,FALSE,MAGE,4.694915254,8.779661017,69.49
Venture Co. Mercenary,16,5,7,6,FALSE,ROGUE,6.625,7.9375,81.25
Patient Assassin,11,2,1,1,FALSE,WARLOCK,4,1,18.18
Patient Assassin,73,2,1,1,FALSE,PRIEST,4.438356164,1.219178082,47.94
Patient Assassin,337,2,1,1,FALSE,DRUID,3.332344214,1.246290801,49.85
Patient Assassin,18,2,1,1,FALSE,HUNTER,4.722222222,1.333333333,55.55
Patient Assassin,115,2,1,1,FALSE,ROGUE,4.982608696,1.12173913,55.65
Patient Assassin,209,2,1,1,FALSE,SHAMAN,3.330143541,1.38277512,64.11
Patient Assassin,37,2,1,1,FALSE,WARRIOR,3.891891892,1.162162162,64.86
Patient Assassin,129,2,1,1,FALSE,PALADIN,4.217054264,1.348837209,66.66
Patient Assassin,39,2,1,1,FALSE,MAGE,3.435897436,1.692307692,69.23
Lorewalker Cho,6,2,0,4,FALSE,WARLOCK,6,2.666666667,16.66
Lorewalker Cho,49,2,0,4,FALSE,PALADIN,5.020408163,2.979591837,44.89
Lorewalker Cho,21,2,0,4,FALSE,PRIEST,6.095238095,3.80952381,52.38
Lorewalker Cho,85,2,0,4,FALSE,SHAMAN,5.282352941,3.635294118,52.94
Lorewalker Cho,67,2,0,4,FALSE,DRUID,4.791044776,3.029850746,58.2
Lorewalker Cho,16,2,0,4,FALSE,WARRIOR,4.5,2.6875,62.5
Lorewalker Cho,11,2,0,4,FALSE,MAGE,3.727272727,2.727272727,72.72
Lorewalker Cho,6,2,0,4,FALSE,ROGUE,4.5,2.666666667,83.33
Lorewalker Cho,6,2,0,4,FALSE,HUNTER,4.5,2.166666667,83.33
Booty Bay Bodyguard,142,5,5,4,TRUE,PRIEST,5.176056338,6.950704225,47.18
Booty Bay Bodyguard,19,5,5,4,TRUE,WARLOCK,5.736842105,6.052631579,47.36
Booty Bay Bodyguard,183,5,5,4,TRUE,DRUID,4.93989071,6.612021858,54.09
Booty Bay Bodyguard,31,5,5,4,TRUE,WARRIOR,4.870967742,6.225806452,54.83
Booty Bay Bodyguard,69,5,5,4,TRUE,MAGE,4.231884058,6.173913043,63.76
Booty Bay Bodyguard,53,5,5,4,TRUE,PALADIN,5.528301887,6,67.92
Booty Bay Bodyguard,8,5,5,4,TRUE,ROGUE,4,6.5,75
Booty Bay Bodyguard,7,5,5,4,TRUE,HUNTER,3.285714286,5.714285714,85.71
Booty Bay Bodyguard,63,5,5,4,TRUE,SHAMAN,3.984126984,6.253968254,88.88
Earth Elemental,329,5,7,8,TRUE,PRIEST,7.422492401,10.10030395,44.07
Earth Elemental,180,5,7,8,TRUE,MAGE,6.772222222,10.03333333,48.88
Earth Elemental,65,5,7,8,TRUE,WARLOCK,7.353846154,8.907692308,52.3
Earth Elemental,825,5,7,8,TRUE,DRUID,7.345454545,9.875151515,53.81
Earth Elemental,92,5,7,8,TRUE,WARRIOR,6.315217391,10.01086957,63.04
Earth Elemental,193,5,7,8,TRUE,SHAMAN,7.378238342,10.26943005,64.76
Earth Elemental,262,5,7,8,TRUE,PALADIN,7.385496183,8.961832061,65.64
Earth Elemental,44,5,7,8,TRUE,HUNTER,6.840909091,9.068181818,70.45
Earth Elemental,29,5,7,8,TRUE,ROGUE,7.551724138,8.827586207,72.41
King Krush,19,9,8,8,FALSE,WARLOCK,6.736842105,10.10526316,21.05
King Krush,67,9,8,8,FALSE,PRIEST,6.850746269,9.970149254,40.29
King Krush,181,9,8,8,FALSE,DRUID,5.955801105,11.70165746,46.4
King Krush,85,9,8,8,FALSE,PALADIN,5.635294118,10.76470588,47.05
King Krush,24,9,8,8,FALSE,HUNTER,5.875,10.33333333,58.33
King Krush,84,9,8,8,FALSE,MAGE,5.416666667,10.83333333,60.71
King Krush,23,9,8,8,FALSE,WARRIOR,4.52173913,9.956521739,60.86
King Krush,55,9,8,8,FALSE,SHAMAN,7.054545455,11.45454545,70.9
King Krush,14,9,8,8,FALSE,ROGUE,6.214285714,10.64285714,78.57
Nat Pagle,11,2,0,4,FALSE,WARLOCK,3.909090909,2.545454545,45.45
Nat Pagle,90,2,0,4,FALSE,DRUID,4.044444444,3.311111111,48.88
Nat Pagle,6,2,0,4,FALSE,ROGUE,4.333333333,3,50
Nat Pagle,26,2,0,4,FALSE,PRIEST,4.769230769,3.576923077,57.69
Nat Pagle,26,2,0,4,FALSE,MAGE,4.692307692,3.384615385,69.23
Nat Pagle,46,2,0,4,FALSE,PALADIN,4.804347826,3.826086957,69.56
Nat Pagle,77,2,0,4,FALSE,SHAMAN,5.077922078,3.402597403,71.42
Nat Pagle,12,2,0,4,FALSE,WARRIOR,2.916666667,3.25,91.66
Nat Pagle,4,2,0,4,FALSE,HUNTER,5.5,3.75,100
Raging Worgen,8,3,3,3,FALSE,HUNTER,4.5,6.375,37.5
Raging Worgen,14,3,3,3,FALSE,WARRIOR,3.714285714,5.714285714,50
Raging Worgen,38,3,3,3,FALSE,PRIEST,4.131578947,8.473684211,52.63
Raging Worgen,21,3,3,3,FALSE,MAGE,4.571428571,5.666666667,57.14
Raging Worgen,122,3,3,3,FALSE,DRUID,3.590163934,8.172131148,65.57
Raging Worgen,6,3,3,3,FALSE,ROGUE,2.666666667,7.166666667,66.66
Raging Worgen,49,3,3,3,FALSE,PALADIN,3.530612245,9.06122449,69.38
Raging Worgen,100,3,3,3,FALSE,SHAMAN,3.91,9.21,81
Raging Worgen,5,3,3,3,FALSE,WARLOCK,5.4,5,100
Aldor Peacekeeper,2864,3,3,3,FALSE,PRIEST,4.711941341,5.029678771,39.83
Aldor Peacekeeper,1318,3,3,3,FALSE,MAGE,4.186646434,5.297420334,51.97
Aldor Peacekeeper,7933,3,3,3,FALSE,DRUID,4.485188453,5.24719526,53.49
Aldor Peacekeeper,3695,3,3,3,FALSE,PALADIN,4.686603518,4.469824087,54.31
Aldor Peacekeeper,760,3,3,3,FALSE,ROGUE,4.438157895,4.731578947,55.39
Aldor Peacekeeper,762,3,3,3,FALSE,WARLOCK,4.721784777,4.711286089,55.51
Aldor Peacekeeper,856,3,3,3,FALSE,SHAMAN,4.669392523,5.075934579,61.56
Aldor Peacekeeper,664,3,3,3,FALSE,HUNTER,4.65813253,4.875,69.12
Aldor Peacekeeper,1119,3,3,3,FALSE,WARRIOR,4.437890974,4.780160858,72.38
Ironfur Grizzly,111,3,3,3,TRUE,PRIEST,4.369369369,4.675675676,42.34
Ironfur Grizzly,15,3,3,3,TRUE,ROGUE,3.266666667,3.6,53.33
Ironfur Grizzly,166,3,3,3,TRUE,DRUID,3.746987952,4.042168675,54.21
Ironfur Grizzly,57,3,3,3,TRUE,MAGE,4.192982456,4.456140351,63.15
Ironfur Grizzly,11,3,3,3,TRUE,WARLOCK,3.545454545,3.909090909,63.63
Ironfur Grizzly,17,3,3,3,TRUE,WARRIOR,4.647058824,4.352941176,64.7
Ironfur Grizzly,17,3,3,3,TRUE,HUNTER,3.294117647,3.352941176,64.7
Ironfur Grizzly,49,3,3,3,TRUE,PALADIN,4.632653061,3.795918367,65.3
Ironfur Grizzly,72,3,3,3,TRUE,SHAMAN,3.930555556,4.125,75
Ysera,2898,9,4,12,FALSE,MAGE,6.501035197,7.399240856,57.07
Ysera,8457,9,4,12,FALSE,PRIEST,6.977533404,9.625162587,58.64
Ysera,800,9,4,12,FALSE,ROGUE,6.14125,7.57875,70.5
Ysera,11917,9,4,12,FALSE,DRUID,7.643030964,9.827221616,71.07
Ysera,1272,9,4,12,FALSE,WARRIOR,5.757075472,7.828616352,72.32
Ysera,1360,9,4,12,FALSE,WARLOCK,7.380882353,7.303676471,74.33
Ysera,539,9,4,12,FALSE,HUNTER,5.452690167,8.276437848,75.88
Ysera,3748,9,4,12,FALSE,PALADIN,5.883137673,7.495464248,77.64
Ysera,983,9,4,12,FALSE,SHAMAN,5.716174975,7.914547304,85.55
Void Terror,241,3,3,3,FALSE,DRUID,4.580912863,5.406639004,40.66
Void Terror,94,3,3,3,FALSE,PRIEST,4.989361702,5.734042553,55.31
Void Terror,58,3,3,3,FALSE,MAGE,4.879310345,5.724137931,60.34
Void Terror,61,3,3,3,FALSE,WARLOCK,4.475409836,4.93442623,60.65
Void Terror,19,3,3,3,FALSE,HUNTER,3.421052632,4.894736842,63.15
Void Terror,121,3,3,3,FALSE,PALADIN,4.661157025,4.991735537,63.63
Void Terror,22,3,3,3,FALSE,WARRIOR,4.954545455,5.045454545,63.63
Void Terror,9,3,3,3,FALSE,ROGUE,5.222222222,5.111111111,66.66
Void Terror,134,3,3,3,FALSE,SHAMAN,4.358208955,5.141791045,73.13
Starving Buzzard,8,5,3,2,FALSE,ROGUE,5.25,3.625,12.5
Starving Buzzard,16,5,3,2,FALSE,WARLOCK,5,3.625,31.25
Starving Buzzard,41,5,3,2,FALSE,MAGE,3.463414634,4,39.02
Starving Buzzard,183,5,3,2,FALSE,DRUID,3.453551913,4.12568306,47.54
Starving Buzzard,21,5,3,2,FALSE,WARRIOR,3.952380952,4,47.61
Starving Buzzard,102,5,3,2,FALSE,PRIEST,4.107843137,4.715686275,48.03
Starving Buzzard,62,5,3,2,FALSE,PALADIN,4.677419355,4.241935484,51.61
Starving Buzzard,22,5,3,2,FALSE,HUNTER,3.772727273,3.772727273,59.09
Starving Buzzard,57,5,3,2,FALSE,SHAMAN,3.421052632,3.824561404,66.66
Savannah Highmane,6569,6,6,5,FALSE,DRUID,5.625666007,9.068655808,43.79
Savannah Highmane,3082,6,6,5,FALSE,PALADIN,6.012978585,8.123296561,45.58
Savannah Highmane,2081,6,6,5,FALSE,PRIEST,5.593945219,8.578567996,45.98
Savannah Highmane,793,6,6,5,FALSE,SHAMAN,5.491803279,8.643127364,49.81
Savannah Highmane,619,6,6,5,FALSE,WARLOCK,6.147011309,7.785137318,51.85
Savannah Highmane,415,6,6,5,FALSE,ROGUE,5.93253012,8.289156627,58.31
Savannah Highmane,754,6,6,5,FALSE,HUNTER,5.870026525,8.708222812,59.54
Savannah Highmane,800,6,6,5,FALSE,WARRIOR,5.49125,8.57375,61.5
Savannah Highmane,1136,6,6,5,FALSE,MAGE,4.80721831,8.782570423,66.37
Scavenging Hyena,1809,2,2,2,FALSE,PRIEST,4.266998342,7.37368712,43.17
Scavenging Hyena,4602,2,2,2,FALSE,DRUID,4.330943068,9.864841373,51.56
Scavenging Hyena,559,2,2,2,FALSE,SHAMAN,4.100178891,7.720930233,55.81
Scavenging Hyena,1868,2,2,2,FALSE,PALADIN,4.52248394,10.03426124,59.58
Scavenging Hyena,373,2,2,2,FALSE,WARLOCK,4.219839142,7.120643432,61.39
Scavenging Hyena,236,2,2,2,FALSE,ROGUE,4.06779661,5.940677966,63.13
Scavenging Hyena,478,2,2,2,FALSE,HUNTER,4.29707113,6.489539749,67.99
Scavenging Hyena,488,2,2,2,FALSE,WARRIOR,4.411885246,6.415983607,69.46
Scavenging Hyena,878,2,2,2,FALSE,MAGE,3.981776765,7.039863326,74.71
Temple Enforcer,29,6,6,6,FALSE,WARLOCK,5.551724138,7.24137931,48.27
Temple Enforcer,285,6,6,6,FALSE,PRIEST,5.533333333,8.575438596,57.89
Temple Enforcer,29,6,6,6,FALSE,ROGUE,5.103448276,7.689655172,58.62
Temple Enforcer,38,6,6,6,FALSE,WARRIOR,5.236842105,8.026315789,60.52
Temple Enforcer,482,6,6,6,FALSE,DRUID,4.7593361,8.695020747,60.78
Temple Enforcer,179,6,6,6,FALSE,PALADIN,4.87150838,7.932960894,64.24
Temple Enforcer,74,6,6,6,FALSE,MAGE,4.554054054,7.918918919,66.21
Temple Enforcer,107,6,6,6,FALSE,SHAMAN,5.401869159,8.728971963,68.22
Temple Enforcer,32,6,6,6,FALSE,HUNTER,4.1875,8.15625,71.87
River Crocolisk,17,2,2,3,FALSE,WARLOCK,4.411764706,2.941176471,41.17
River Crocolisk,399,2,2,3,FALSE,DRUID,3.701754386,3.949874687,48.37
River Crocolisk,94,2,2,3,FALSE,PRIEST,3.882978723,3.734042553,48.93
River Crocolisk,112,2,2,3,FALSE,PALADIN,3.991071429,3.857142857,54.46
River Crocolisk,36,2,2,3,FALSE,HUNTER,3.916666667,3.194444444,55.55
River Crocolisk,53,2,2,3,FALSE,MAGE,3.452830189,3.509433962,58.49
River Crocolisk,260,2,2,3,FALSE,SHAMAN,3.980769231,4.330769231,65.76
River Crocolisk,17,2,2,3,FALSE,ROGUE,4.294117647,2.882352941,70.58
River Crocolisk,33,2,2,3,FALSE,WARRIOR,3.636363636,3.545454545,72.72
Oasis Snapjaw,15,4,2,7,FALSE,ROGUE,5.266666667,3.733333333,46.66
Oasis Snapjaw,211,4,2,7,FALSE,DRUID,5.317535545,4.886255924,48.34
Oasis Snapjaw,66,4,2,7,FALSE,PRIEST,6.681818182,4.287878788,50
Oasis Snapjaw,19,4,2,7,FALSE,WARRIOR,6.263157895,4.052631579,52.63
Oasis Snapjaw,58,4,2,7,FALSE,MAGE,4.896551724,3.982758621,56.89
Oasis Snapjaw,69,4,2,7,FALSE,PALADIN,5.608695652,4.492753623,62.31
Oasis Snapjaw,131,4,2,7,FALSE,SHAMAN,5.93129771,4.549618321,66.41
Oasis Snapjaw,16,4,2,7,FALSE,WARLOCK,5.8125,2.8125,68.75
Oasis Snapjaw,14,4,2,7,FALSE,HUNTER,6.142857143,4.642857143,100
